entry_ts,exit_ts,pnl_pct
2025-06-13 18:00:00+00:00,2025-06-13 20:30:00+00:00,0.32160956263082036
2025-06-13 15:30:00+00:00,2025-06-13 21:00:00+00:00,0.36547344110854607
2025-06-14 08:30:00+00:00,2025-06-14 16:30:00+00:00,-1.5
2025-06-15 05:30:00+00:00,2025-06-15 06:00:00+00:00,0.2278809997788109
2025-06-16 12:30:00+00:00,2025-06-16 13:00:00+00:00,0.32053716766142437
2025-06-20 07:00:00+00:00,2025-06-20 07:30:00+00:00,0.5443790268829164
2025-06-26 19:30:00+00:00,2025-06-26 20:30:00+00:00,0.15736166007905303
2025-06-27 01:00:00+00:00,2025-06-27 01:30:00+00:00,0.5004382669671911
2025-06-27 14:30:00+00:00,2025-06-27 15:30:00+00:00,0.3999812523434596
2025-06-27 20:00:00+00:00,2025-06-27 22:30:00+00:00,0.2812773676967312
2025-07-01 10:30:00+00:00,2025-07-01 11:00:00+00:00,0.28116429818000155
2025-07-01 13:30:00+00:00,2025-07-01 14:00:00+00:00,0.3313516896120182
