ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,0.36436,0.37391,0.36168,0.36947,112120750.0,41325311.79541
2025-01-17 20:00:00+00:00,0.36947,0.37962,0.36855,0.37438,93810247.0,35066533.87787
2025-01-18 00:00:00+00:00,0.37438,0.38489,0.36045,0.37188,187607094.0,69637519.21694
2025-01-18 04:00:00+00:00,0.37188,0.37792,0.34875,0.34981,226284552.0,82308450.28902
2025-01-18 08:00:00+00:00,0.34981,0.35466,0.34052,0.35003,120198312.0,41770802.05874
2025-01-18 12:00:00+00:00,0.35003,0.36302,0.34688,0.34851,116974934.0,41418333.33271
2025-01-18 16:00:00+00:00,0.34851,0.35771,0.34224,0.35771,84998585.0,29570284.86133
2025-01-18 20:00:00+00:00,0.35771,0.35869,0.35049,0.35444,49014026.0,17373543.29495
2025-01-19 00:00:00+00:00,0.35444,0.37085,0.34954,0.35447,127978011.0,46045024.40336
2025-01-19 04:00:00+00:00,0.35447,0.36138,0.34711,0.34984,84130496.0,29689407.19133
2025-01-19 08:00:00+00:00,0.34984,0.34985,0.3268,0.32859,159561894.0,53943441.63731
2025-01-19 12:00:00+00:00,0.32859,0.35153,0.32838,0.34658,110301940.0,37495463.10571
2025-01-19 16:00:00+00:00,0.34658,0.36336,0.34356,0.36254,84878302.0,30051567.95108
2025-01-19 20:00:00+00:00,0.36254,0.36473,0.31697,0.3262,251451672.0,84867551.80081
2025-01-20 00:00:00+00:00,0.3262,0.34358,0.3193,0.3402,186683088.0,61299010.94513
2025-01-20 04:00:00+00:00,0.3402,0.37168,0.33472,0.36361,155119320.0,55057260.76908
2025-01-20 08:00:00+00:00,0.36361,0.37429,0.36082,0.37066,149501821.0,54921700.57281
2025-01-20 12:00:00+00:00,0.37066,0.37308,0.35244,0.35417,155359639.0,55929280.46691
2025-01-20 16:00:00+00:00,0.35417,0.36309,0.32912,0.34699,272334208.0,94110963.90455
2025-01-20 20:00:00+00:00,0.34699,0.34804,0.33373,0.34202,65456297.0,22452464.2262
2025-01-21 00:00:00+00:00,0.34202,0.34594,0.33138,0.33596,95808727.0,32412431.74048
2025-01-21 04:00:00+00:00,0.33596,0.33601,0.32542,0.33125,63088284.0,20814857.24598
2025-01-21 08:00:00+00:00,0.33125,0.34072,0.32785,0.33559,68396561.0,22946746.28583
2025-01-21 12:00:00+00:00,0.33559,0.34394,0.32812,0.33395,78821439.0,26409801.8179
2025-01-21 16:00:00+00:00,0.33395,0.34843,0.3328,0.34226,78536488.0,26860149.35248
2025-01-21 20:00:00+00:00,0.34226,0.34878,0.33313,0.33762,62059050.0,21122914.16785
2025-01-22 00:00:00+00:00,0.33762,0.33801,0.32968,0.33057,28326525.0,9450901.19614
2025-01-22 04:00:00+00:00,0.33057,0.3324,0.326,0.32631,31981030.0,10517481.23689
2025-01-22 08:00:00+00:00,0.32631,0.33,0.32088,0.32934,44671232.0,14480252.70111
2025-01-22 12:00:00+00:00,0.32934,0.33259,0.3209,0.32293,66348229.0,21607694.83243
2025-01-22 16:00:00+00:00,0.32293,0.32966,0.32054,0.3263,38799028.0,12620476.28012
2025-01-22 20:00:00+00:00,0.3263,0.33106,0.3218,0.32597,40731528.0,13279012.53739
2025-01-23 00:00:00+00:00,0.32597,0.33054,0.31653,0.31852,57926957.0,18656587.44022
2025-01-23 04:00:00+00:00,0.31852,0.32106,0.31411,0.3205,33739347.0,10706643.05047
2025-01-23 08:00:00+00:00,0.3205,0.32378,0.31516,0.31732,39583345.0,12620942.71973
2025-01-23 12:00:00+00:00,0.31732,0.3317,0.31225,0.32867,99672510.0,32212619.12052
2025-01-23 16:00:00+00:00,0.32867,0.335,0.31216,0.31529,69771052.0,22570590.00372
2025-01-23 20:00:00+00:00,0.31529,0.32996,0.31381,0.32787,107348559.0,34454810.28609
2025-01-24 00:00:00+00:00,0.32787,0.32945,0.31429,0.32141,50290581.0,16083733.42775
2025-01-24 04:00:00+00:00,0.32141,0.33387,0.32105,0.3288,49612145.0,16354508.98157
2025-01-24 08:00:00+00:00,0.3288,0.34067,0.32768,0.33909,53544299.0,17995304.29315
2025-01-24 12:00:00+00:00,0.33909,0.35085,0.33628,0.34025,102331393.0,35207731.0121
2025-01-24 16:00:00+00:00,0.34025,0.34094,0.33366,0.33673,32766089.0,11067140.85388
2025-01-24 20:00:00+00:00,0.33673,0.33827,0.32547,0.32686,36944656.0,12231061.9684
