ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,218.56,221.95,215.6,217.02,1752928.2,382720822.505
2025-01-17 20:00:00+00:00,217.02,221.14,216.32,219.5,1272178.3,278572056.113
2025-01-18 00:00:00+00:00,219.5,228.72,217.25,220.51,3022963.9,673279783.443
2025-01-18 04:00:00+00:00,220.51,237.97,219.82,232.81,6051715.7,1394230645.014
2025-01-18 08:00:00+00:00,232.81,244.88,230.65,238.83,4627342.0,1107270850.057
2025-01-18 12:00:00+00:00,238.83,260.18,238.74,257.62,4269662.2,1054143502.044
2025-01-18 16:00:00+00:00,257.62,270.72,242.5,255.34,9300694.5,2369294600.429
2025-01-18 20:00:00+00:00,255.34,264.7,247.09,261.94,2851315.6,727665913.261
2025-01-19 00:00:00+00:00,261.94,265.0,252.13,255.56,3026783.7,780137123.584
2025-01-19 04:00:00+00:00,255.56,277.92,254.11,271.26,6258384.4,1685706687.434
2025-01-19 08:00:00+00:00,271.26,295.6,266.15,286.15,7304250.2,2048865889.952
2025-01-19 12:00:00+00:00,286.15,289.8,262.89,270.58,6323393.6,1750850542.236
2025-01-19 16:00:00+00:00,270.58,275.33,264.0,269.45,2709400.1,730378267.74
2025-01-19 20:00:00+00:00,269.45,278.18,237.75,252.73,11597302.9,2957882230.892
2025-01-20 00:00:00+00:00,252.73,252.93,229.09,241.49,7341643.7,1777286229.163
2025-01-20 04:00:00+00:00,241.49,264.51,239.02,261.94,4263935.5,1078074008.302
2025-01-20 08:00:00+00:00,261.94,273.19,256.79,260.74,3562689.8,941616594.674
2025-01-20 12:00:00+00:00,260.74,261.72,250.12,253.91,3191843.2,813986811.939
2025-01-20 16:00:00+00:00,253.91,256.62,234.64,246.11,5513185.6,1352912311.394
2025-01-20 20:00:00+00:00,246.11,250.92,241.02,241.91,1866043.6,459509978.039
2025-01-21 00:00:00+00:00,241.91,244.9,232.01,237.83,2589612.2,614471686.229
