ts,open,high,low,close,vol,turn
2025-03-31 12:15:00+00:00,0.15944,0.16057,0.15907,0.16044,2393216.0,382751.35321
2025-03-31 12:30:00+00:00,0.16044,0.16212,0.16003,0.16195,3365892.0,541956.08727
2025-03-31 12:45:00+00:00,0.16195,0.16417,0.16155,0.16249,8136110.0,1324669.6505
2025-03-31 13:00:00+00:00,0.16249,0.16344,0.16156,0.16161,4220893.0,685603.77317
2025-03-31 13:15:00+00:00,0.16161,0.1622,0.16108,0.16139,2033468.0,328442.16739
2025-03-31 13:30:00+00:00,0.16139,0.16154,0.15918,0.15925,7074633.0,1132264.17828
2025-03-31 13:45:00+00:00,0.15925,0.16152,0.15853,0.16069,6253221.0,997120.80389
2025-03-31 14:00:00+00:00,0.16069,0.16327,0.16069,0.16313,5283074.0,858087.35203
2025-03-31 14:15:00+00:00,0.16313,0.16395,0.1625,0.16291,3888790.0,633794.85461
2025-03-31 14:30:00+00:00,0.16291,0.1654,0.16291,0.16359,6116305.0,1006197.69929
2025-03-31 14:45:00+00:00,0.16359,0.16544,0.16357,0.16453,4499503.0,741062.27382
2025-03-31 15:00:00+00:00,0.16453,0.16589,0.16446,0.16479,5309792.0,877525.62335
2025-03-31 15:15:00+00:00,0.16479,0.16609,0.16454,0.16523,4363389.0,721782.77944
2025-03-31 15:30:00+00:00,0.16523,0.1661,0.16506,0.16562,2427127.0,402002.41286
2025-03-31 15:45:00+00:00,0.16562,0.16617,0.16472,0.16474,1988736.0,329092.60105
2025-03-31 16:00:00+00:00,0.16474,0.1657,0.16384,0.16409,3096715.0,509600.43117
2025-03-31 16:15:00+00:00,0.16409,0.16505,0.16361,0.16505,1531896.0,251581.88798
2025-03-31 16:30:00+00:00,0.16505,0.16521,0.16443,0.16461,1640108.0,270407.93242
2025-03-31 16:45:00+00:00,0.16461,0.16477,0.16343,0.16352,2064390.0,338999.04525
2025-03-31 17:00:00+00:00,0.16352,0.16461,0.16331,0.16423,1798642.0,294588.84589
2025-03-31 17:15:00+00:00,0.16423,0.16428,0.16327,0.16332,2118320.0,346331.17471
2025-03-31 17:30:00+00:00,0.16332,0.16371,0.16228,0.16241,2421466.0,394381.07978
2025-03-31 17:45:00+00:00,0.16241,0.16313,0.16178,0.16289,3474852.0,564999.62863
2025-03-31 18:00:00+00:00,0.16289,0.16451,0.16286,0.16373,2335611.0,381845.19554
2025-03-31 18:15:00+00:00,0.16373,0.16456,0.16349,0.16451,1975751.0,324116.39554
2025-03-31 18:30:00+00:00,0.16451,0.1664,0.16448,0.16577,4752800.0,786844.05631
2025-03-31 18:45:00+00:00,0.16577,0.16577,0.16493,0.16494,1681861.0,277917.61837
2025-03-31 19:00:00+00:00,0.16494,0.16608,0.16493,0.16565,1104074.0,182800.52224
2025-03-31 19:15:00+00:00,0.16565,0.16584,0.16461,0.16472,1310314.0,216569.15272
2025-03-31 19:30:00+00:00,0.16472,0.16493,0.16406,0.1641,3007670.0,494325.72198
2025-03-31 19:45:00+00:00,0.1641,0.16418,0.16301,0.16323,2543409.0,415967.19765
2025-03-31 20:00:00+00:00,0.16323,0.16445,0.16318,0.16397,985862.0,161468.30436
2025-03-31 20:15:00+00:00,0.16397,0.16432,0.16385,0.1642,709125.0,116330.29363
2025-03-31 20:30:00+00:00,0.1642,0.16426,0.16351,0.16378,442993.0,72546.84508
2025-03-31 20:45:00+00:00,0.16378,0.16378,0.1626,0.16276,1836646.0,299260.67175
2025-03-31 21:00:00+00:00,0.16276,0.16332,0.16276,0.16305,3547516.0,578279.55761
2025-03-31 21:15:00+00:00,0.16305,0.1638,0.16273,0.16322,1238869.0,202058.90699
2025-03-31 21:30:00+00:00,0.16322,0.16359,0.16316,0.16338,321295.0,52492.34637
2025-03-31 21:45:00+00:00,0.16338,0.16349,0.16284,0.16284,381984.0,62382.73416
2025-03-31 22:00:00+00:00,0.16284,0.16291,0.16225,0.16249,1518612.0,246873.38372
2025-03-31 22:15:00+00:00,0.16249,0.16249,0.16216,0.16241,514114.0,83440.5781
2025-03-31 22:30:00+00:00,0.16241,0.16283,0.16233,0.16276,534476.0,86906.58826
2025-03-31 22:45:00+00:00,0.16276,0.16307,0.16269,0.16303,796044.0,129692.56046
2025-03-31 23:00:00+00:00,0.16303,0.16386,0.16297,0.16374,1067606.0,174553.6905
2025-03-31 23:15:00+00:00,0.16374,0.16431,0.16305,0.16311,913636.0,149475.08833
2025-03-31 23:30:00+00:00,0.16311,0.16371,0.16286,0.16331,946833.0,154583.4773
2025-03-31 23:45:00+00:00,0.16331,0.16331,0.16276,0.16306,373420.0,60865.35626
2025-04-01 00:00:00+00:00,0.16306,0.16421,0.16293,0.16323,1015238.0,166145.20146
2025-04-01 00:15:00+00:00,0.16323,0.16407,0.16284,0.16401,396770.0,64887.98395
2025-04-01 00:30:00+00:00,0.16401,0.16436,0.16351,0.16395,684419.0,112153.16494
2025-04-01 00:45:00+00:00,0.16395,0.16409,0.16267,0.16351,2790955.0,456677.79938
2025-04-01 01:00:00+00:00,0.16351,0.16351,0.16171,0.16217,1763090.0,285929.66901
2025-04-01 01:15:00+00:00,0.16217,0.16255,0.16174,0.16237,876812.0,142196.40744
2025-04-01 01:30:00+00:00,0.16237,0.16261,0.16168,0.16173,693801.0,112399.67767
2025-04-01 01:45:00+00:00,0.16173,0.16238,0.16171,0.16195,2422441.0,392466.52943
2025-04-01 02:00:00+00:00,0.16195,0.16316,0.16188,0.16311,641075.0,104236.35204
2025-04-01 02:15:00+00:00,0.16311,0.16396,0.16311,0.16371,1343208.0,219817.03605
2025-04-01 02:30:00+00:00,0.16371,0.16417,0.16326,0.16411,1455315.0,238416.54493
2025-04-01 02:45:00+00:00,0.16411,0.16479,0.16411,0.16462,1692210.0,278394.30997
2025-04-01 03:00:00+00:00,0.16462,0.16525,0.16444,0.16493,2206300.0,363750.0778
2025-04-01 03:15:00+00:00,0.16493,0.16514,0.1641,0.1641,1285116.0,211520.46991
2025-04-01 03:30:00+00:00,0.1641,0.16465,0.16404,0.16423,744287.0,122288.74101
2025-04-01 03:45:00+00:00,0.16423,0.16444,0.16369,0.16388,591711.0,97100.81128
2025-04-01 04:00:00+00:00,0.16388,0.16427,0.16346,0.16354,416028.0,68124.99493
2025-04-01 04:15:00+00:00,0.16354,0.16359,0.16303,0.16339,434418.0,70923.71681
2025-04-01 04:30:00+00:00,0.16339,0.16434,0.16334,0.16403,1209323.0,198310.45122
2025-04-01 04:45:00+00:00,0.16403,0.16435,0.1639,0.16407,652124.0,107008.39175
2025-04-01 05:00:00+00:00,0.16407,0.16492,0.16393,0.16492,1278708.0,210407.69925
2025-04-01 05:15:00+00:00,0.16492,0.16587,0.16489,0.16554,5709386.0,945100.26608
2025-04-01 05:30:00+00:00,0.16554,0.16576,0.16485,0.16487,1626216.0,268488.76921
2025-04-01 05:45:00+00:00,0.16487,0.16499,0.16387,0.16387,1268351.0,208428.97124
2025-04-01 06:00:00+00:00,0.16387,0.16433,0.16331,0.16419,1877561.0,307752.87324
2025-04-01 06:15:00+00:00,0.16419,0.16478,0.16389,0.16432,1613522.0,265084.75683
2025-04-01 06:30:00+00:00,0.16432,0.16545,0.16421,0.16519,3470849.0,571855.37683
2025-04-01 06:45:00+00:00,0.16519,0.16544,0.16468,0.16512,1451888.0,239750.91931
2025-04-01 07:00:00+00:00,0.16512,0.16722,0.16479,0.16603,9610016.0,1595349.67523
2025-04-01 07:15:00+00:00,0.16603,0.16612,0.1655,0.16565,5693330.0,943405.14425
2025-04-01 07:30:00+00:00,0.16565,0.16615,0.16501,0.16578,2136125.0,353464.73372
2025-04-01 07:45:00+00:00,0.16578,0.16592,0.16524,0.16544,1055877.0,174870.79107
2025-04-01 08:00:00+00:00,0.16544,0.16704,0.16539,0.16701,4936419.0,822758.99986
2025-04-01 08:15:00+00:00,0.16701,0.169,0.16701,0.16883,13339528.0,2243246.69391
2025-04-01 08:30:00+00:00,0.16883,0.16938,0.16824,0.16858,4558852.0,769760.52771
2025-04-01 08:45:00+00:00,0.16858,0.17029,0.16856,0.17018,5479642.0,929026.13728
2025-04-01 09:00:00+00:00,0.17018,0.17154,0.17009,0.17067,6035240.0,1030588.37334
2025-04-01 09:15:00+00:00,0.17067,0.17228,0.17067,0.17152,3218743.0,552129.99855
2025-04-01 09:30:00+00:00,0.17152,0.17374,0.17149,0.17306,7096237.0,1225817.31702
2025-04-01 09:45:00+00:00,0.17306,0.17306,0.17217,0.17235,2429386.0,419074.43961
2025-04-01 10:00:00+00:00,0.17235,0.17258,0.17109,0.17111,2772098.0,476186.74585
2025-04-01 10:15:00+00:00,0.17111,0.17168,0.17064,0.17089,2017562.0,345091.43718
2025-04-01 10:30:00+00:00,0.17089,0.17095,0.16968,0.17006,6123592.0,1042624.98079
2025-04-01 10:45:00+00:00,0.17006,0.17071,0.16857,0.16879,6621733.0,1122073.40519
2025-04-01 11:00:00+00:00,0.16879,0.16889,0.16779,0.16843,4146057.0,697621.17727
2025-04-01 11:15:00+00:00,0.16843,0.16922,0.16794,0.16824,2738156.0,461616.74681
2025-04-01 11:30:00+00:00,0.16824,0.16838,0.16717,0.1678,4844641.0,812657.40767
2025-04-01 11:45:00+00:00,0.1678,0.16826,0.16763,0.16812,797973.0,134023.92214
2025-04-01 12:00:00+00:00,0.16812,0.16915,0.16788,0.16889,2768752.0,466560.42612
2025-04-01 12:15:00+00:00,0.16889,0.16925,0.16811,0.16867,2471744.0,416990.40411
2025-04-01 12:30:00+00:00,0.16867,0.16869,0.16722,0.16745,3067508.0,515148.57345
2025-04-01 12:45:00+00:00,0.16745,0.16828,0.16732,0.16782,2167982.0,363802.46857
2025-04-01 13:00:00+00:00,0.16782,0.1686,0.16747,0.16819,1514642.0,254606.67214
2025-04-01 13:15:00+00:00,0.16819,0.16967,0.16793,0.16957,5548486.0,938794.42248
2025-04-01 13:30:00+00:00,0.16957,0.17106,0.16835,0.17081,8174474.0,1388932.07489
2025-04-01 13:45:00+00:00,0.17081,0.17136,0.17007,0.17084,4648739.0,793844.7597
2025-04-01 14:00:00+00:00,0.17084,0.17085,0.16806,0.16865,3898522.0,660019.82213
2025-04-01 14:15:00+00:00,0.16865,0.16914,0.16729,0.16823,2827654.0,476137.65596
2025-04-01 14:30:00+00:00,0.16823,0.1709,0.1682,0.17021,3687232.0,625433.2462
2025-04-01 14:45:00+00:00,0.17021,0.17236,0.16969,0.17157,5190179.0,889087.23192
2025-04-01 15:00:00+00:00,0.17157,0.17469,0.17147,0.17444,5198281.0,900932.28912
2025-04-01 15:15:00+00:00,0.17444,0.17557,0.17344,0.17375,6911445.0,1206514.88703
2025-04-01 15:30:00+00:00,0.17375,0.17472,0.1735,0.17451,2762285.0,481145.66045
2025-04-01 15:45:00+00:00,0.17451,0.17528,0.17393,0.17462,1366640.0,238547.72438
2025-04-01 16:00:00+00:00,0.17462,0.17559,0.17406,0.17531,2542415.0,444698.20602
2025-04-01 16:15:00+00:00,0.17531,0.1759,0.17355,0.17376,4163657.0,727928.26564
2025-04-01 16:30:00+00:00,0.17376,0.17423,0.1729,0.17299,2426041.0,420841.84088
2025-04-01 16:45:00+00:00,0.17299,0.17364,0.17252,0.17356,2971425.0,514658.924
2025-04-01 17:00:00+00:00,0.17356,0.17419,0.1729,0.1733,2547954.0,441842.80435
2025-04-01 17:15:00+00:00,0.1733,0.17338,0.17172,0.17199,2331525.0,401355.6861
2025-04-01 17:30:00+00:00,0.17199,0.17283,0.17196,0.17204,1000377.0,172516.73941
2025-04-01 17:45:00+00:00,0.17204,0.17248,0.1719,0.17217,996269.0,171519.99502
2025-04-01 18:00:00+00:00,0.17217,0.17226,0.16994,0.17049,4836664.0,824931.58116
2025-04-01 18:15:00+00:00,0.17049,0.1706,0.16991,0.1706,1414408.0,240828.02189
2025-04-01 18:30:00+00:00,0.1706,0.1711,0.17028,0.17076,1776503.0,303109.8401
2025-04-01 18:45:00+00:00,0.17076,0.17085,0.16996,0.1708,1092740.0,186378.36453
2025-04-01 19:00:00+00:00,0.1708,0.17093,0.17,0.17026,589282.0,100465.59854
2025-04-01 19:15:00+00:00,0.17026,0.17064,0.16971,0.16981,2613223.0,444707.00965
2025-04-01 19:30:00+00:00,0.16981,0.17059,0.16979,0.17014,922368.0,157024.24646
2025-04-01 19:45:00+00:00,0.17014,0.1707,0.17004,0.17036,468788.0,79898.41311
2025-04-01 20:00:00+00:00,0.17036,0.17046,0.16976,0.17046,1260950.0,214546.44935
2025-04-01 20:15:00+00:00,0.17046,0.17086,0.16942,0.16947,502215.0,85375.89718
2025-04-01 20:30:00+00:00,0.16947,0.17002,0.16921,0.16979,710926.0,120590.016
2025-04-01 20:45:00+00:00,0.16979,0.17115,0.1697,0.17093,1186208.0,202559.91357
2025-04-01 21:00:00+00:00,0.17093,0.17209,0.17079,0.1719,2663281.0,457173.23009
2025-04-01 21:15:00+00:00,0.1719,0.1719,0.17076,0.17151,3192488.0,547582.4088
2025-04-01 21:30:00+00:00,0.17151,0.1722,0.17081,0.17109,990053.0,169758.70555
2025-04-01 21:45:00+00:00,0.17109,0.17126,0.17057,0.1707,699771.0,119555.61193
2025-04-01 22:00:00+00:00,0.1707,0.17116,0.17031,0.17056,605734.0,103374.39622
2025-04-01 22:15:00+00:00,0.17056,0.17099,0.17047,0.17091,1452069.0,247791.58737
2025-04-01 22:30:00+00:00,0.17091,0.17138,0.17066,0.17077,455730.0,77953.81055
2025-04-01 22:45:00+00:00,0.17077,0.17117,0.17065,0.17067,343564.0,58721.08174
2025-04-01 23:00:00+00:00,0.17067,0.17067,0.16937,0.16971,2500228.0,424533.99371
2025-04-01 23:15:00+00:00,0.16971,0.17054,0.16971,0.17054,584290.0,99392.97166
2025-04-01 23:30:00+00:00,0.17054,0.17127,0.17007,0.17029,876236.0,149553.42845
2025-04-01 23:45:00+00:00,0.17029,0.17036,0.16985,0.17007,656108.0,111528.45136
2025-04-02 00:00:00+00:00,0.17007,0.17067,0.16949,0.16949,1437220.0,244397.39553
2025-04-02 00:15:00+00:00,0.16949,0.1699,0.16895,0.16904,1932481.0,327252.81954
2025-04-02 00:30:00+00:00,0.16904,0.16968,0.16864,0.16868,741779.0,125446.71179
2025-04-02 00:45:00+00:00,0.16868,0.16913,0.16806,0.16829,1357193.0,228697.31922
2025-04-02 01:00:00+00:00,0.16829,0.16829,0.16721,0.16761,1781323.0,298682.46487
2025-04-02 01:15:00+00:00,0.16761,0.16831,0.16725,0.16726,1322413.0,221923.51222
2025-04-02 01:30:00+00:00,0.16726,0.16789,0.16679,0.16739,1615323.0,270225.11683
2025-04-02 01:45:00+00:00,0.16739,0.16762,0.16651,0.16707,1344545.0,224402.86133
2025-04-02 02:00:00+00:00,0.16707,0.16713,0.16494,0.16511,2160748.0,358120.72436
2025-04-02 02:15:00+00:00,0.16511,0.16565,0.16442,0.16565,1372458.0,226347.26043
2025-04-02 02:30:00+00:00,0.16565,0.1661,0.16482,0.16529,1109027.0,183503.47379
2025-04-02 02:45:00+00:00,0.16529,0.16631,0.16529,0.1657,610903.0,101361.14222
2025-04-02 03:00:00+00:00,0.1657,0.1669,0.16554,0.16683,936132.0,155918.7331
2025-04-02 03:15:00+00:00,0.16683,0.16717,0.16634,0.16653,979864.0,163362.0917
2025-04-02 03:30:00+00:00,0.16653,0.1667,0.16577,0.16637,796073.0,132335.36782
2025-04-02 03:45:00+00:00,0.16637,0.16652,0.16609,0.16622,359704.0,59816.75634
2025-04-02 04:00:00+00:00,0.16622,0.16668,0.16563,0.166,968566.0,160912.14324
2025-04-02 04:15:00+00:00,0.166,0.16642,0.16567,0.16587,368075.0,61117.9427
2025-04-02 04:30:00+00:00,0.16587,0.16603,0.16551,0.16562,547034.0,90667.87799
2025-04-02 04:45:00+00:00,0.16562,0.16623,0.1653,0.16617,825816.0,136774.82796
2025-04-02 05:00:00+00:00,0.16617,0.16617,0.16471,0.16474,1767004.0,291835.13874
2025-04-02 05:15:00+00:00,0.16474,0.16491,0.16401,0.1641,1601994.0,263390.64244
2025-04-02 05:30:00+00:00,0.1641,0.16453,0.16309,0.16334,5567767.0,910765.5427
2025-04-02 05:45:00+00:00,0.16334,0.16364,0.16245,0.16257,2362612.0,384809.50604
2025-04-02 06:00:00+00:00,0.16257,0.16306,0.16235,0.16265,3660227.0,595479.88385
2025-04-02 06:15:00+00:00,0.16265,0.16371,0.16233,0.16364,2530605.0,412595.85368
2025-04-02 06:30:00+00:00,0.16364,0.16397,0.16324,0.1639,1511155.0,247314.57208
2025-04-02 06:45:00+00:00,0.1639,0.1639,0.16246,0.16253,2505216.0,408071.66
2025-04-02 07:00:00+00:00,0.16253,0.16314,0.16249,0.1631,1173239.0,191111.61285
2025-04-02 07:15:00+00:00,0.1631,0.16406,0.16288,0.16365,1928166.0,315422.51622
2025-04-02 07:30:00+00:00,0.16365,0.16608,0.16348,0.16475,6276255.0,1036029.14797
2025-04-02 07:45:00+00:00,0.16475,0.16532,0.16424,0.16464,1097212.0,180642.24897
2025-04-02 08:00:00+00:00,0.16464,0.16523,0.1643,0.16464,1650105.0,271830.87942
2025-04-02 08:15:00+00:00,0.16464,0.16577,0.16431,0.16566,1098936.0,181479.72445
2025-04-02 08:30:00+00:00,0.16566,0.16699,0.16561,0.16623,4268327.0,710227.84283
2025-04-02 08:45:00+00:00,0.16623,0.1666,0.16578,0.1666,1456519.0,242094.53901
2025-04-02 09:00:00+00:00,0.1666,0.16955,0.16644,0.16891,6525259.0,1097420.22956
2025-04-02 09:15:00+00:00,0.16891,0.16931,0.16769,0.16817,2600335.0,437707.16288
2025-04-02 09:30:00+00:00,0.16817,0.16883,0.16777,0.16822,1906853.0,320596.81843
2025-04-02 09:45:00+00:00,0.16822,0.16855,0.1678,0.16817,1029813.0,173065.96065
2025-04-02 10:00:00+00:00,0.16817,0.16842,0.16769,0.16775,1258282.0,211397.11652
2025-04-02 10:15:00+00:00,0.16775,0.16913,0.16775,0.16797,2327088.0,392186.81023
2025-04-02 10:30:00+00:00,0.16797,0.16798,0.16707,0.1671,1491951.0,249690.85002
2025-04-02 10:45:00+00:00,0.1671,0.16721,0.16658,0.16679,1239704.0,206933.69033
2025-04-02 11:00:00+00:00,0.16679,0.16752,0.16671,0.16709,1324827.0,221570.31859
2025-04-02 11:15:00+00:00,0.16709,0.16753,0.167,0.167,250125.0,41842.7659
2025-04-02 11:30:00+00:00,0.167,0.16713,0.16601,0.16641,1504152.0,250390.53791
2025-04-02 11:45:00+00:00,0.16641,0.16675,0.16596,0.16616,386455.0,64309.4386
2025-04-02 12:00:00+00:00,0.16616,0.1665,0.16538,0.16616,1829393.0,303310.09045
2025-04-02 12:15:00+00:00,0.16616,0.16626,0.16516,0.16516,1072543.0,177844.56211
2025-04-02 12:30:00+00:00,0.16516,0.16632,0.16515,0.16632,1939248.0,321175.77748
2025-04-02 12:45:00+00:00,0.16632,0.16702,0.16568,0.16689,1137316.0,189281.22412
2025-04-02 13:00:00+00:00,0.16689,0.16693,0.16516,0.16526,1635859.0,271333.79768
2025-04-02 13:15:00+00:00,0.16526,0.16548,0.16478,0.16479,690050.0,113889.0038
2025-04-02 13:30:00+00:00,0.16479,0.16756,0.16432,0.16743,3259994.0,542350.72942
2025-04-02 13:45:00+00:00,0.16743,0.16891,0.16674,0.16674,4314761.0,725856.42145
2025-04-02 14:00:00+00:00,0.16674,0.16814,0.1662,0.16667,2614499.0,437281.41399
2025-04-02 14:15:00+00:00,0.16667,0.16805,0.16633,0.16779,2079442.0,348140.27324
2025-04-02 14:30:00+00:00,0.16779,0.16862,0.16743,0.16797,2826022.0,474399.42753
2025-04-02 14:45:00+00:00,0.16797,0.16865,0.16771,0.16839,1103077.0,185526.96888
2025-04-02 15:00:00+00:00,0.16839,0.17063,0.16809,0.16958,3575154.0,606679.86526
2025-04-02 15:15:00+00:00,0.16958,0.17085,0.16953,0.17057,1649361.0,280885.71529
2025-04-02 15:30:00+00:00,0.17057,0.17397,0.17049,0.17392,10764268.0,1857720.35462
2025-04-02 15:45:00+00:00,0.17392,0.17421,0.17143,0.17212,5181166.0,894197.65902
2025-04-02 16:00:00+00:00,0.17212,0.17354,0.17209,0.17295,2690678.0,464984.76322
2025-04-02 16:15:00+00:00,0.17295,0.17341,0.17239,0.17293,1706854.0,294965.21363
2025-04-02 16:30:00+00:00,0.17293,0.17313,0.17143,0.17167,1778382.0,305904.91159
2025-04-02 16:45:00+00:00,0.17167,0.17185,0.17065,0.17121,2875624.0,492033.50251
2025-04-02 17:00:00+00:00,0.17121,0.17192,0.17107,0.17164,3217754.0,551838.94245
2025-04-02 17:15:00+00:00,0.17164,0.17166,0.17013,0.17013,2233989.0,381772.80941
2025-04-02 17:30:00+00:00,0.17013,0.17167,0.16896,0.17123,20147766.0,3432794.32124
2025-04-02 17:45:00+00:00,0.17123,0.17307,0.16951,0.17143,47575952.0,8143630.13718
2025-04-02 18:00:00+00:00,0.17143,0.17286,0.17062,0.17131,8110790.0,1392282.02157
2025-04-02 18:15:00+00:00,0.17131,0.17435,0.17101,0.17135,18153714.0,3130318.70201
2025-04-02 18:30:00+00:00,0.17135,0.17395,0.17117,0.17319,5187130.0,892530.06489
2025-04-02 18:45:00+00:00,0.17319,0.17333,0.17218,0.17292,2585924.0,446499.91898
2025-04-02 19:00:00+00:00,0.17292,0.17333,0.17262,0.17287,2836187.0,490344.81676
2025-04-02 19:15:00+00:00,0.17287,0.17316,0.17171,0.17259,5213601.0,899896.12007
2025-04-02 19:30:00+00:00,0.17259,0.17323,0.1722,0.1728,3149993.0,544321.49833
2025-04-02 19:45:00+00:00,0.1728,0.17435,0.1728,0.17377,4287511.0,742647.63626
2025-04-02 20:00:00+00:00,0.17377,0.17624,0.16992,0.1756,23746699.0,4119579.41257
2025-04-02 20:15:00+00:00,0.1756,0.18049,0.17144,0.17258,39725106.0,7015795.16486
2025-04-02 20:30:00+00:00,0.17258,0.17338,0.16914,0.16938,10365479.0,1772233.66357
2025-04-02 20:45:00+00:00,0.16938,0.17183,0.16897,0.17119,5714727.0,974928.39821
2025-04-02 21:00:00+00:00,0.17119,0.17147,0.16758,0.16786,11254618.0,1903965.53598
2025-04-02 21:15:00+00:00,0.16786,0.16889,0.16728,0.16756,4751274.0,797953.66759
2025-04-02 21:30:00+00:00,0.16756,0.1688,0.16694,0.16795,2696610.0,452186.36475
2025-04-02 21:45:00+00:00,0.16795,0.16804,0.16709,0.16804,928528.0,155540.36622
2025-04-02 22:00:00+00:00,0.16804,0.16804,0.16309,0.16353,12859534.0,2122474.01603
2025-04-02 22:15:00+00:00,0.16353,0.1636,0.16149,0.16239,7205462.0,1168298.74071
2025-04-02 22:30:00+00:00,0.16239,0.16243,0.15842,0.15848,10228513.0,1638714.52747
2025-04-02 22:45:00+00:00,0.15848,0.15968,0.15816,0.15902,6677621.0,1061728.68014
2025-04-02 23:00:00+00:00,0.15902,0.16032,0.15777,0.16025,9903276.0,1572395.41147
