ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,24.429,24.694,24.181,24.505,2030877.0,49649769.48
2025-01-17 20:00:00+00:00,24.505,25.227,24.456,25.09,1580431.8,39418458.7614
2025-01-18 00:00:00+00:00,25.09,25.66,24.438,24.544,2087619.5,52249389.4917
2025-01-18 04:00:00+00:00,24.544,24.716,23.408,23.832,2828539.1,67964971.5633
2025-01-18 08:00:00+00:00,23.832,24.616,23.506,24.426,2206788.2,53208128.6185
2025-01-18 12:00:00+00:00,24.426,24.834,23.939,24.065,2132461.4,51786219.9403
2025-01-18 16:00:00+00:00,24.065,24.135,23.337,23.965,2089785.4,49598746.1366
2025-01-18 20:00:00+00:00,23.965,24.207,23.518,24.102,849041.3,20224607.4416
2025-01-19 00:00:00+00:00,24.102,24.59,23.799,23.858,1435287.3,34693277.3277
2025-01-19 04:00:00+00:00,23.858,23.886,23.129,23.375,1747870.7,41116694.7463
2025-01-19 08:00:00+00:00,23.375,23.376,22.188,22.399,4058773.8,92201386.2084
2025-01-19 12:00:00+00:00,22.399,25.94,22.36,25.409,5100438.0,124844771.4174
2025-01-19 16:00:00+00:00,25.409,26.697,25.303,26.038,3359860.7,88082356.0296
2025-01-19 20:00:00+00:00,26.038,26.501,23.556,24.326,7792886.6,192379001.3428
2025-01-20 00:00:00+00:00,24.326,24.79,23.391,24.318,5341393.7,128102139.9478
2025-01-20 04:00:00+00:00,24.318,26.467,23.987,26.302,5227227.4,133755169.1769
2025-01-20 08:00:00+00:00,26.302,26.952,25.269,25.728,4085062.9,106146634.8989
2025-01-20 12:00:00+00:00,25.728,26.744,24.516,25.86,9764202.8,251636855.9777
2025-01-20 16:00:00+00:00,25.86,26.39,23.885,25.704,7374262.0,186295099.1153
2025-01-20 20:00:00+00:00,25.704,25.86,24.949,25.081,1937348.1,49278573.6783
2025-01-21 00:00:00+00:00,25.081,25.195,24.026,24.451,3058698.1,74852565.8742
2025-01-21 04:00:00+00:00,24.451,24.457,23.651,24.071,2016960.7,48444451.8062
