ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,3.1992,3.2614,3.173,3.2344,152957008.0,492820028.0572
2025-01-17 20:00:00+00:00,3.2344,3.318,3.2258,3.2927,130070130.0,426001642.8627
2025-01-18 00:00:00+00:00,3.2927,3.2983,3.1921,3.24,144749885.0,470067527.8743
2025-01-18 04:00:00+00:00,3.24,3.2478,3.0731,3.1156,211035527.0,664756176.5182
2025-01-18 08:00:00+00:00,3.1156,3.1833,3.0562,3.1715,157269679.0,489901049.2084
2025-01-18 12:00:00+00:00,3.1715,3.2472,3.1528,3.1761,135833866.0,434972071.4836
2025-01-18 16:00:00+00:00,3.1761,3.2172,3.1301,3.2104,92924762.0,294566015.3907
2025-01-18 20:00:00+00:00,3.2104,3.2898,3.17,3.2697,88642977.0,286448406.0218
2025-01-19 00:00:00+00:00,3.2697,3.2938,3.2237,3.2499,113453244.0,369618289.5415
2025-01-19 04:00:00+00:00,3.2499,3.2524,3.1701,3.1818,113439189.0,362954147.2001
2025-01-19 08:00:00+00:00,3.1818,3.1821,3.0356,3.0537,232046459.0,720221694.3581
2025-01-19 12:00:00+00:00,3.0537,3.1614,3.0533,3.1475,114218845.0,356695095.9427
2025-01-19 16:00:00+00:00,3.1475,3.2256,3.0691,3.223,96064893.0,303364945.7393
2025-01-19 20:00:00+00:00,3.223,3.2378,2.8254,2.9563,347951586.0,1046221142.2016
2025-01-20 00:00:00+00:00,2.9563,3.1323,2.9065,3.1118,291674332.0,876365843.7652
2025-01-20 04:00:00+00:00,3.1118,3.2553,3.0732,3.2013,203708073.0,644997055.5699
2025-01-20 08:00:00+00:00,3.2013,3.3478,3.1989,3.3281,204085342.0,669311875.5832
2025-01-20 12:00:00+00:00,3.3281,3.3737,3.2067,3.2724,266998209.0,877383775.6316
2025-01-20 16:00:00+00:00,3.2724,3.3225,2.9915,3.1517,399202070.0,1266435771.8485
2025-01-20 20:00:00+00:00,3.1517,3.1788,3.0306,3.1051,132722459.0,413496406.1345
2025-01-21 00:00:00+00:00,3.1051,3.192,3.0623,3.1022,153041720.0,477118055.6549
2025-01-21 04:00:00+00:00,3.1022,3.1031,3.0128,3.0684,109051224.0,333865596.6263
2025-01-21 08:00:00+00:00,3.0684,3.1225,3.0429,3.1102,79388639.0,245287281.0282
2025-01-21 12:00:00+00:00,3.1102,3.1533,3.0778,3.1204,98722722.0,308146405.1768
2025-01-21 16:00:00+00:00,3.1204,3.2396,3.1171,3.2003,115343191.0,368150968.7702
2025-01-21 20:00:00+00:00,3.2003,3.2036,3.14,3.1735,46346526.0,147068916.229
2025-01-22 00:00:00+00:00,3.1735,3.2082,3.1642,3.1777,45742733.0,145764340.8662
2025-01-22 04:00:00+00:00,3.1777,3.1909,3.1469,3.1718,43685596.0,138419085.2198
2025-01-22 08:00:00+00:00,3.1718,3.2361,3.1403,3.2354,57987312.0,184653408.7832
2025-01-22 12:00:00+00:00,3.2354,3.2627,3.1514,3.1622,134763896.0,431217955.3006
2025-01-22 16:00:00+00:00,3.1622,3.2673,3.12,3.2242,140424599.0,449761036.2672
2025-01-22 20:00:00+00:00,3.2242,3.2867,3.15,3.179,109138260.0,350454133.4858
2025-01-23 00:00:00+00:00,3.179,3.1832,3.115,3.1511,63766378.0,200773382.8735
2025-01-23 04:00:00+00:00,3.1511,3.1557,3.0978,3.1293,50659852.0,158311479.8447
2025-01-23 08:00:00+00:00,3.1293,3.132,3.0607,3.0846,55200122.0,170741805.2382
2025-01-23 12:00:00+00:00,3.0846,3.1641,3.036,3.1338,151687792.0,471171885.0853
2025-01-23 16:00:00+00:00,3.1338,3.1837,3.0573,3.0795,81529114.0,254265984.7829
2025-01-23 20:00:00+00:00,3.0795,3.1762,3.0558,3.1183,133504628.0,415928257.8221
2025-01-24 00:00:00+00:00,3.1183,3.1317,3.0542,3.1202,79779373.0,246348173.9998
2025-01-24 04:00:00+00:00,3.1202,3.1759,3.1102,3.1658,55398475.0,174673377.6534
2025-01-24 08:00:00+00:00,3.1658,3.2019,3.1618,3.1969,62000331.0,197376137.9359
2025-01-24 12:00:00+00:00,3.1969,3.2037,3.1308,3.1646,65368488.0,207461877.4326
2025-01-24 16:00:00+00:00,3.1646,3.1698,3.1292,3.14,38490961.0,121226179.6814
2025-01-24 20:00:00+00:00,3.14,3.1429,3.0807,3.0993,53608529.0,166565438.5143
2025-01-25 00:00:00+00:00,3.0993,3.1332,3.0947,3.1323,36344226.0,113265400.564
2025-01-25 04:00:00+00:00,3.1323,3.1345,3.0928,3.1087,27252236.0,84676430.4375
2025-01-25 08:00:00+00:00,3.1087,3.1162,3.076,3.1138,33501476.0,103754289.0348
