ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,3420.89,3448.12,3405.84,3431.37,170910.21,585795211.4759
2025-01-17 20:00:00+00:00,3431.37,3526.02,3424.23,3472.89,292746.33,1020645631.0186
2025-01-18 00:00:00+00:00,3472.89,3493.8,3366.03,3382.78,190763.1,654701066.7058
2025-01-18 04:00:00+00:00,3382.78,3394.11,3278.14,3285.79,330898.54,1101140788.8254
2025-01-18 08:00:00+00:00,3285.79,3323.13,3225.63,3310.3,335406.15,1096803958.0669
2025-01-18 12:00:00+00:00,3310.3,3346.38,3272.69,3305.75,275278.65,911681855.676
2025-01-18 16:00:00+00:00,3305.75,3315.25,3248.0,3288.7,228127.92,747880042.2509
2025-01-18 20:00:00+00:00,3288.7,3320.0,3256.15,3306.76,101148.33,332259276.2247
2025-01-19 00:00:00+00:00,3306.76,3377.58,3297.47,3334.84,175994.78,588148654.3554
2025-01-19 04:00:00+00:00,3334.84,3337.46,3257.8,3274.76,215931.07,709936403.7805
2025-01-19 08:00:00+00:00,3274.76,3276.79,3129.14,3149.39,479212.06,1528389665.3459
2025-01-19 12:00:00+00:00,3149.39,3425.77,3143.83,3383.83,786528.38,2610059814.7025
2025-01-19 16:00:00+00:00,3383.83,3449.76,3377.87,3419.49,254640.23,870050735.6757
2025-01-19 20:00:00+00:00,3419.49,3433.16,3150.0,3213.88,921721.31,3003539138.6995
2025-01-20 00:00:00+00:00,3213.88,3281.28,3141.0,3272.02,529486.96,1699426414.2948
2025-01-20 04:00:00+00:00,3272.02,3456.19,3249.44,3383.13,478409.24,1609944785.9035
2025-01-20 08:00:00+00:00,3383.13,3414.42,3333.75,3376.19,297343.51,1004027300.3618
2025-01-20 12:00:00+00:00,3376.19,3380.98,3256.88,3336.18,511803.84,1702207290.0101
2025-01-20 16:00:00+00:00,3336.18,3391.66,3202.37,3343.79,906470.02,2996538520.5564
2025-01-20 20:00:00+00:00,3343.79,3345.0,3254.56,3283.8,242498.64,800995327.4635
2025-01-21 00:00:00+00:00,3283.8,3290.26,3201.36,3262.64,248013.14,805078196.4228
2025-01-21 04:00:00+00:00,3262.64,3265.96,3212.14,3253.99,134300.83,434983487.6997
2025-01-21 08:00:00+00:00,3253.99,3314.86,3233.14,3305.16,151226.44,496450396.7221
2025-01-21 12:00:00+00:00,3305.16,3335.81,3262.94,3294.62,288173.26,951218044.9007
2025-01-21 16:00:00+00:00,3294.62,3368.95,3289.93,3332.2,249410.35,831035258.6854
2025-01-21 20:00:00+00:00,3332.2,3347.48,3301.2,3327.01,123032.57,408689567.3706
2025-01-22 00:00:00+00:00,3327.01,3366.39,3320.12,3331.0,103125.61,344380753.3378
2025-01-22 04:00:00+00:00,3331.0,3339.59,3283.83,3287.0,106074.06,351002583.6264
2025-01-22 08:00:00+00:00,3287.0,3329.96,3272.05,3325.95,99916.74,329747933.2389
2025-01-22 12:00:00+00:00,3325.95,3332.0,3266.0,3277.73,208385.54,686028534.5895
2025-01-22 16:00:00+00:00,3277.73,3291.28,3237.28,3261.48,161752.59,528639810.9851
2025-01-22 20:00:00+00:00,3261.48,3276.36,3221.06,3241.94,139344.29,452823652.3014
2025-01-23 00:00:00+00:00,3241.94,3261.09,3202.63,3225.43,126558.28,408807847.9406
2025-01-23 04:00:00+00:00,3225.43,3232.15,3181.84,3231.81,110261.16,353714540.865
2025-01-23 08:00:00+00:00,3231.81,3231.85,3186.5,3212.05,101912.97,326784197.4417
