ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,4.882,4.9427,4.7735,4.8077,18524290.0,89794132.905
2025-01-17 20:00:00+00:00,4.8077,4.9583,4.7987,4.8388,19233010.0,94074049.213
2025-01-18 00:00:00+00:00,4.8388,4.9465,4.75,4.7916,19152450.0,93210710.892
2025-01-18 04:00:00+00:00,4.7916,4.825,4.6271,4.6897,28740570.0,135363408.928
2025-01-18 08:00:00+00:00,4.6897,4.7124,4.6108,4.6863,13770200.0,64246362.21
2025-01-18 12:00:00+00:00,4.6863,4.8588,4.6502,4.8003,16573260.0,78475712.273
2025-01-18 16:00:00+00:00,4.8003,5.0724,4.7531,5.0619,31407320.0,154114575.112
2025-01-18 20:00:00+00:00,5.0619,5.1389,4.9671,5.0053,24156670.0,121947982.47
2025-01-19 00:00:00+00:00,5.0053,5.0275,4.8474,4.8661,17146170.0,84580344.396
2025-01-19 04:00:00+00:00,4.8661,4.9486,4.7731,4.9057,20244250.0,98092511.486
2025-01-19 08:00:00+00:00,4.9057,4.9232,4.6772,4.7114,35131830.0,168445245.451
2025-01-19 12:00:00+00:00,4.7114,4.9579,4.705,4.8819,28450970.0,137871363.418
2025-01-19 16:00:00+00:00,4.8819,5.0347,4.8634,5.0096,11698180.0,57905868.05
2025-01-19 20:00:00+00:00,5.0096,5.0117,4.4006,4.5079,52097800.0,242171298.306
2025-01-20 00:00:00+00:00,4.5079,4.5239,4.3232,4.5032,43202510.0,191587923.646
2025-01-20 04:00:00+00:00,4.5032,4.8551,4.452,4.7481,39951370.0,187092874.876
2025-01-20 08:00:00+00:00,4.7481,4.841,4.7045,4.7575,15805540.0,75465901.848
2025-01-20 12:00:00+00:00,4.7575,4.7626,4.5513,4.5719,26163940.0,120700127.344
2025-01-20 16:00:00+00:00,4.5719,4.6476,4.2894,4.4128,54321160.0,242286206.962
2025-01-20 20:00:00+00:00,4.4128,4.4774,4.3206,4.4194,15418490.0,67991765.477
2025-01-21 00:00:00+00:00,4.4194,4.4294,4.2287,4.3262,18185330.0,78573165.334
2025-01-21 04:00:00+00:00,4.3262,4.3722,4.2584,4.3044,11381530.0,49111968.425
2025-01-21 08:00:00+00:00,4.3044,4.4876,4.2704,4.4332,12518940.0,54968813.537
2025-01-21 12:00:00+00:00,4.4332,4.5043,4.3869,4.443,14141940.0,62937288.211
2025-01-21 16:00:00+00:00,4.443,4.8004,4.4325,4.7592,22192240.0,103174775.732
2025-01-21 20:00:00+00:00,4.7592,4.7805,4.6325,4.6607,12169550.0,57282123.159
2025-01-22 00:00:00+00:00,4.6607,4.708,4.5658,4.6674,7545470.0,34912401.911
2025-01-22 04:00:00+00:00,4.6674,4.7076,4.5645,4.5687,6721420.0,31194720.716
2025-01-22 08:00:00+00:00,4.5687,4.5985,4.5319,4.5824,6211480.0,28368378.688
2025-01-22 12:00:00+00:00,4.5824,4.6229,4.5203,4.5887,11619380.0,53074114.153
2025-01-22 16:00:00+00:00,4.5887,4.644,4.5264,4.5602,8699480.0,39958139.029
2025-01-22 20:00:00+00:00,4.5602,4.6074,4.453,4.4728,7597560.0,34301799.256
2025-01-23 00:00:00+00:00,4.4728,4.4796,4.31,4.3902,10020590.0,44001436.594
2025-01-23 04:00:00+00:00,4.3902,4.4426,4.3519,4.4021,7315750.0,32171877.306
2025-01-23 08:00:00+00:00,4.4021,4.4136,4.2821,4.3414,7917780.0,34340444.152
2025-01-23 12:00:00+00:00,4.3414,4.477,4.262,4.3932,19710430.0,86373637.467
2025-01-23 16:00:00+00:00,4.3932,4.4535,4.2444,4.2628,12116240.0,52841245.939
2025-01-23 20:00:00+00:00,4.2628,4.4264,4.154,4.3035,27741720.0,118628563.024
2025-01-24 00:00:00+00:00,4.3035,4.3274,4.163,4.2409,11075210.0,46825081.084
2025-01-24 04:00:00+00:00,4.2409,4.4326,4.2178,4.3804,13543440.0,59292358.041
2025-01-24 08:00:00+00:00,4.3804,4.4868,4.3752,4.4439,10210430.0,45223008.634
2025-01-24 12:00:00+00:00,4.4439,4.4625,4.3723,4.4141,9982500.0,44173076.865
2025-01-24 16:00:00+00:00,4.4141,4.4617,4.3825,4.3934,10351750.0,45784866.967
2025-01-24 20:00:00+00:00,4.3934,4.4055,4.1616,4.2026,17565670.0,74502236.895
2025-01-25 00:00:00+00:00,4.2026,4.2597,4.0981,4.2417,13619040.0,56896450.619
2025-01-25 04:00:00+00:00,4.2417,4.242,4.1318,4.1337,8747510.0,36594218.846
2025-01-25 08:00:00+00:00,4.1337,4.1983,4.1064,4.1852,6210510.0,25747791.439
2025-01-25 12:00:00+00:00,4.1852,4.2059,4.1355,4.1866,5989340.0,24970891.038
2025-01-25 16:00:00+00:00,4.1866,4.198,4.1329,4.1563,4769710.0,19847232.686
2025-01-25 20:00:00+00:00,4.1563,4.193,4.1171,4.1303,5712620.0,23754042.229
2025-01-26 00:00:00+00:00,4.1303,4.1976,4.1234,4.1834,4556460.0,18949777.242
2025-01-26 04:00:00+00:00,4.1834,4.2251,4.1575,4.1711,4497270.0,18830899.089
2025-01-26 08:00:00+00:00,4.1711,4.1805,4.1251,4.1596,5713350.0,23695738.219
2025-01-26 12:00:00+00:00,4.1596,4.1788,4.1217,4.1259,6383700.0,26430865.603
2025-01-26 16:00:00+00:00,4.1259,4.1638,4.0916,4.118,6694410.0,27639552.795
2025-01-26 20:00:00+00:00,4.118,4.1267,3.8549,3.8709,29256710.0,116695305.671
2025-01-27 00:00:00+00:00,3.8709,3.9124,3.681,3.799,35072380.0,132787491.092
2025-01-27 04:00:00+00:00,3.799,3.8017,3.4938,3.589,52019140.0,188028631.494
2025-01-27 08:00:00+00:00,3.589,3.6454,3.4963,3.5787,34952860.0,124608697.222
2025-01-27 12:00:00+00:00,3.5787,3.8784,3.5653,3.8206,37829800.0,142288745.526
2025-01-27 16:00:00+00:00,3.8206,3.8311,3.6732,3.7765,24105660.0,90578232.382
2025-01-27 20:00:00+00:00,3.7765,4.0154,3.7744,3.9629,25176300.0,99179570.168
2025-01-28 00:00:00+00:00,3.9629,4.0136,3.8606,3.9273,11950790.0,46832599.592
2025-01-28 04:00:00+00:00,3.9273,4.0071,3.9046,3.9127,11924250.0,47083380.03
2025-01-28 08:00:00+00:00,3.9127,3.9197,3.8165,3.8491,13080920.0,50607468.882
2025-01-28 12:00:00+00:00,3.8491,3.8745,3.7606,3.8276,20512360.0,78319788.821
2025-01-28 16:00:00+00:00,3.8276,3.8295,3.6928,3.72,17941210.0,67361521.23
2025-01-28 20:00:00+00:00,3.72,3.7418,3.6053,3.6532,20135570.0,73867269.161
2025-01-29 00:00:00+00:00,3.6532,3.7672,3.629,3.7051,11609670.0,42942917.262
2025-01-29 04:00:00+00:00,3.7051,3.7862,3.6951,3.7741,6760260.0,25339315.357
2025-01-29 08:00:00+00:00,3.7741,3.7964,3.6863,3.727,12191730.0,45481742.297
2025-01-29 12:00:00+00:00,3.727,3.7407,3.6002,3.6624,18020050.0,65875516.99
2025-01-29 16:00:00+00:00,3.6624,3.8619,3.6174,3.7846,32392780.0,121117955.298
2025-01-29 20:00:00+00:00,3.7846,3.8924,3.6857,3.6982,21795680.0,82860119.37
2025-01-30 00:00:00+00:00,3.6982,4.0196,3.6638,4.0094,23560280.0,90160790.34
2025-01-30 04:00:00+00:00,4.0094,4.11,3.9435,4.0948,27033350.0,108352444.349
2025-01-30 08:00:00+00:00,4.0948,4.1944,4.0333,4.1849,30026550.0,124132505.39
2025-01-30 12:00:00+00:00,4.1849,4.2182,4.0982,4.1344,26660970.0,110581361.455
2025-01-30 16:00:00+00:00,4.1344,4.1761,4.0805,4.149,11438430.0,47235697.319
2025-01-30 20:00:00+00:00,4.149,4.2128,4.0987,4.1161,14291440.0,59282535.057
2025-01-31 00:00:00+00:00,4.1161,4.2178,4.0839,4.1178,16751730.0,69430904.791
