ts,open,high,low,close,vol,turn
2025-01-17 16:00:00+00:00,103988.4,105815.8,103802.0,105788.5,31725.756,3325714981.521
2025-01-17 20:00:00+00:00,105788.5,105806.4,104026.0,104048.8,14269.978,1495733583.5719
2025-01-18 00:00:00+00:00,104048.8,104617.0,103008.0,103530.0,10366.889,1077832244.3484
2025-01-18 04:00:00+00:00,103530.0,103750.2,102545.5,102773.7,15696.276,1619916088.3338
2025-01-18 08:00:00+00:00,102773.7,103851.9,102244.0,103538.9,12711.281,1309791506.9564
2025-01-18 12:00:00+00:00,103538.9,104963.0,103076.7,104521.4,13271.103,1380651647.0045
2025-01-18 16:00:00+00:00,104521.4,104692.3,103107.3,104366.0,13884.627,1443205327.671
2025-01-18 20:00:00+00:00,104366.0,104738.6,103734.2,104520.0,7090.465,738558149.064
2025-01-19 00:00:00+00:00,104520.0,105431.1,103970.9,104955.1,8784.124,919847423.3407
2025-01-19 04:00:00+00:00,104955.1,105618.8,104227.7,105158.7,9247.433,971019293.5065
2025-01-19 08:00:00+00:00,105158.7,105442.4,103427.9,104344.9,17498.944,1829644001.6831
2025-01-19 12:00:00+00:00,104344.9,105700.0,104281.3,104904.0,14017.17,1470808459.9445
2025-01-19 16:00:00+00:00,104904.0,106250.0,104471.3,106231.4,12646.615,1329588555.8447
2025-01-19 20:00:00+00:00,106231.4,106476.5,99600.0,101310.7,61219.383,6292372947.306
2025-01-20 00:00:00+00:00,101310.7,102305.5,99500.1,101880.0,35319.937,3559873292.3008
2025-01-20 04:00:00+00:00,101880.0,109951.7,101523.9,107172.9,65438.643,7005365225.0392
2025-01-20 08:00:00+00:00,107172.9,109237.2,107153.9,108271.9,22304.588,2414111989.7656
2025-01-20 12:00:00+00:00,108271.9,108767.6,104500.0,105000.0,48923.932,5224127928.7324
2025-01-20 16:00:00+00:00,105000.0,107089.2,100519.0,103693.3,111502.502,11567431644.6331
2025-01-20 20:00:00+00:00,103693.3,104343.2,101700.0,102258.7,24101.933,2483785122.0921
2025-01-21 00:00:00+00:00,102258.7,103250.0,100000.0,102915.8,32409.217,3297748178.1359
2025-01-21 04:00:00+00:00,102915.8,102949.9,101073.9,101962.7,16099.665,1642425282.8889
2025-01-21 08:00:00+00:00,101962.7,103978.9,101707.6,103745.9,14476.517,1489868824.8253
2025-01-21 12:00:00+00:00,103745.9,105340.4,102777.1,103931.7,33667.647,3501374096.8099
2025-01-21 16:00:00+00:00,103931.7,107265.6,103800.0,107008.2,36944.511,3913677183.9324
2025-01-21 20:00:00+00:00,107008.2,107211.0,105330.3,106133.3,19069.624,2025491657.1889
2025-01-22 00:00:00+00:00,106133.3,106387.4,105423.6,105588.9,9520.706,1008102545.7009
2025-01-22 04:00:00+00:00,105588.9,106020.0,105029.4,105063.5,8080.987,852629714.9657
2025-01-22 08:00:00+00:00,105063.5,105463.2,104606.8,105112.6,11809.696,1240351889.0087
2025-01-22 12:00:00+00:00,105112.6,105568.0,103625.7,104152.5,26768.1,2795829884.7503
