symbol,entry_timestamp,exit_timestamp,side,entry_price,exit_price,pnl_pct,exit_reason,sl_price,tp_price,sl_what_if_hit_tp,sl_what_if_max_profit_pct,sl_what_if_max_loss_pct,params
BTCUSDT,2025-06-25 06:25:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106320.70000,107064.94490,-0.00820,SL,107064.94490,105257.49300,False,-0.00367,-0.01757,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:54:00+00:00,SHORT,107069.50000,107818.98650,-0.00820,SL,107818.98650,105998.80500,False,0.00262,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:04:00+00:00,2025-06-26 21:32:00+00:00,SHORT,108152.20000,107070.67800,0.00880,TP,108909.26540,107070.67800,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:25:00+00:00,2025-06-25 07:45:00+00:00,SHORT,106320.70000,106639.66210,-0.00420,SL,106639.66210,104725.88950,False,-0.00183,-0.01757,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,105463.45750,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107412.90000,107735.13870,-0.00420,SL,107735.13870,105801.70650,False,0.00049,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 02:19:00+00:00,2025-06-26 03:04:00+00:00,SHORT,107777.50000,108100.83250,-0.00420,SL,108100.83250,106160.83750,False,0.00917,-0.00382,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:25:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106320.70000,106852.30350,-0.00620,SL,106852.30350,104725.88950,False,-0.00367,-0.01757,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,105463.45750,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:25:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106320.70000,107064.94490,-0.00820,SL,107064.94490,104725.88950,False,-0.00367,-0.01757,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:54:00+00:00,SHORT,107069.50000,107818.98650,-0.00820,SL,107818.98650,105463.45750,False,0.00262,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107412.90000,107735.13870,-0.00420,SL,107735.13870,106875.83550,False,0.00049,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,107812.17900,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 03:01:00+00:00,SHORT,107412.90000,107949.96450,-0.00620,SL,107949.96450,106875.83550,True,0.00581,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 03:06:00+00:00,SHORT,107412.90000,108164.79030,-0.00820,SL,108164.79030,106875.83550,True,0.00581,-0.00647,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107412.90000,107735.13870,-0.00420,SL,107735.13870,106338.77100,False,0.00049,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,108348.55800,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 03:01:00+00:00,SHORT,107412.90000,107949.96450,-0.00620,SL,107949.96450,106338.77100,False,0.00581,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105286.50000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 03:06:00+00:00,SHORT,107412.90000,108164.79030,-0.00820,SL,108164.79030,106338.77100,False,0.00581,-0.00647,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107412.90000,107735.13870,-0.00420,SL,107735.13870,105801.70650,False,0.00049,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,108884.93700,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 03:01:00+00:00,SHORT,107412.90000,107949.96450,-0.00620,SL,107949.96450,105801.70650,False,0.00581,-0.00723,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,104754.75000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 17:16:00+00:00,2025-06-26 03:06:00+00:00,SHORT,107412.90000,108164.79030,-0.00820,SL,108164.79030,105801.70650,False,0.00581,-0.00647,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,107812.17900,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,108348.55800,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105286.50000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,108884.93700,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,104754.75000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,107812.17900,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,108348.55800,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,108884.93700,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,106534.15250,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 05:39:00+00:00,SHORT,108189.00000,107648.05500,0.00380,TP,108513.56700,107648.05500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106760.35520,-0.00420,SL,106760.35520,107617.00800,True,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,106534.15250,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 05:39:00+00:00,SHORT,108189.00000,107648.05500,0.00380,TP,108729.94500,107648.05500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106546.19200,-0.00620,SL,106546.19200,107617.00800,True,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 05:39:00+00:00,SHORT,108189.00000,107648.05500,0.00380,TP,108946.32300,107648.05500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 07:20:00+00:00,LONG,107081.60000,107617.00800,0.00380,TP,106332.02880,107617.00800,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,105998.80500,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 21:21:00+00:00,SHORT,108189.00000,107107.11000,0.00880,TP,108513.56700,107107.11000,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106760.35520,-0.00420,SL,106760.35520,108152.41600,False,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,105998.80500,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 21:21:00+00:00,SHORT,108189.00000,107107.11000,0.00880,TP,108729.94500,107107.11000,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106546.19200,-0.00620,SL,106546.19200,108152.41600,False,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105286.50000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 21:21:00+00:00,SHORT,108189.00000,107107.11000,0.00880,TP,108946.32300,107107.11000,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,105463.45750,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-27 01:09:00+00:00,SHORT,108189.00000,106566.16500,0.01380,TP,108513.56700,106566.16500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,105463.45750,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-27 01:09:00+00:00,SHORT,108189.00000,106566.16500,0.01380,TP,108729.94500,106566.16500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,104754.75000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-27 01:09:00+00:00,SHORT,108189.00000,106566.16500,0.01380,TP,108946.32300,106566.16500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105286.50000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,104754.75000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105286.50000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,104754.75000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,106534.15250,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 05:39:00+00:00,SHORT,108189.00000,107648.05500,0.00380,TP,108513.56700,107648.05500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106760.35520,-0.00420,SL,106760.35520,107617.00800,True,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:28:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.30000,106953.47410,-0.00420,SL,106953.47410,107811.67650,False,-0.00260,-0.00402,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,106534.15250,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 05:39:00+00:00,SHORT,108189.00000,107648.05500,0.00380,TP,108729.94500,107648.05500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106546.19200,-0.00620,SL,106546.19200,107617.00800,True,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 05:39:00+00:00,SHORT,108189.00000,107648.05500,0.00380,TP,108946.32300,107648.05500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 07:20:00+00:00,LONG,107081.60000,107617.00800,0.00380,TP,106332.02880,107617.00800,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,105998.80500,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 21:21:00+00:00,SHORT,108189.00000,107107.11000,0.00880,TP,108513.56700,107107.11000,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106760.35520,-0.00420,SL,106760.35520,108152.41600,False,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:28:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.30000,106953.47410,-0.00420,SL,106953.47410,108348.05300,False,-0.00260,-0.00402,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105286.50000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,105998.80500,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 21:21:00+00:00,SHORT,108189.00000,107107.11000,0.00880,TP,108729.94500,107107.11000,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 21:21:00+00:00,2025-06-27 01:09:00+00:00,LONG,107081.60000,106546.19200,-0.00620,SL,106546.19200,108152.41600,False,0.00546,-0.00222,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105286.50000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-26 21:21:00+00:00,SHORT,108189.00000,107107.11000,0.00880,TP,108946.32300,107107.11000,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-25 17:15:00+00:00,SHORT,107069.50000,107390.70850,-0.00420,SL,107390.70850,105463.45750,False,0.00157,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-27 01:09:00+00:00,SHORT,108189.00000,106566.16500,0.01380,TP,108513.56700,106566.16500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:28:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.30000,106953.47410,-0.00420,SL,106953.47410,108884.42950,False,-0.00260,-0.00402,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,104754.75000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 15:31:00+00:00,2025-06-26 02:19:00+00:00,SHORT,107069.50000,107604.84750,-0.00620,SL,107604.84750,105463.45750,False,-0.00271,-0.01046,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-27 01:09:00+00:00,SHORT,108189.00000,106566.16500,0.01380,TP,108729.94500,106566.16500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,104754.75000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-26 03:06:00+00:00,2025-06-27 01:09:00+00:00,SHORT,108189.00000,106566.16500,0.01380,TP,108946.32300,106566.16500,,,,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106669.05000,-0.00420,SL,106669.05000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-27 05:29:00+00:00,2025-06-27 07:42:00+00:00,LONG,107275.80000,106953.97260,-0.00420,SL,106953.97260,107812.17900,False,-0.00260,-0.00403,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:31:00+00:00,SHORT,106350.00000,106881.75000,-0.00620,SL,106881.75000,105818.25000,False,-0.00339,-0.01729,ema:10_rsi:14_fixed
BTCUSDT,2025-06-25 06:26:00+00:00,2025-06-25 15:49:00+00:00,SHORT,106350.00000,107094.45000,-0.00820,SL,107094.45000,105818.25000,False,-0.00518,-0.01729,ema:10_rsi:14_fixed
