entry_ts,exit_ts,pnl_pct
2025-06-23 04:15:00+00:00,2025-06-23 04:30:00+00:00,0.2319102462271609
2025-06-23 06:45:00+00:00,2025-06-23 07:00:00+00:00,0.2616569897275612
2025-06-24 11:15:00+00:00,2025-06-24 11:30:00+00:00,0.13391470196240302
2025-06-24 14:00:00+00:00,2025-06-24 14:15:00+00:00,0.3479013254786437
2025-06-25 00:00:00+00:00,2025-06-25 00:15:00+00:00,0.1637092720376533
2025-06-25 14:30:00+00:00,2025-06-25 14:45:00+00:00,0.1272634259469808
2025-06-27 08:45:00+00:00,2025-06-27 12:15:00+00:00,0.03538681948424269
2025-06-27 13:30:00+00:00,2025-06-27 13:45:00+00:00,-0.06848739495798578
2025-06-28 01:15:00+00:00,2025-06-28 01:30:00+00:00,0.220073811081008
2025-06-30 15:15:00+00:00,2025-06-30 15:30:00+00:00,0.18675119441381438
2025-07-01 13:45:00+00:00,2025-07-01 14:00:00+00:00,0.3307863060094338
2025-07-02 01:15:00+00:00,2025-07-02 01:30:00+00:00,0.24464887575603145
2025-07-02 07:30:00+00:00,2025-07-02 07:45:00+00:00,0.2345946316703968
