entry_ts,exit_ts,pnl_pct
2025-06-23 09:30:00+00:00,2025-06-23 09:45:00+00:00,0.3785671462829787
2025-06-23 11:45:00+00:00,2025-06-23 12:30:00+00:00,0.138793425476279
2025-06-24 14:00:00+00:00,2025-06-24 14:15:00+00:00,0.28545429285912277
2025-06-24 16:15:00+00:00,2025-06-24 16:30:00+00:00,0.20210504376823873
2025-06-25 10:15:00+00:00,2025-06-25 10:30:00+00:00,0.2188657805936191
2025-06-27 08:15:00+00:00,2025-06-27 08:30:00+00:00,0.21749555950266347
2025-06-27 13:00:00+00:00,2025-06-27 13:15:00+00:00,0.2561796559779086
2025-06-27 13:30:00+00:00,2025-06-27 13:45:00+00:00,0.02648221343873719
2025-06-28 14:15:00+00:00,2025-06-28 14:30:00+00:00,0.2285787495729478
2025-06-30 11:15:00+00:00,2025-06-30 11:30:00+00:00,0.23983829107605703
2025-07-01 13:45:00+00:00,2025-07-01 14:00:00+00:00,0.3499728850325391
