timestamp,open,high,low,close,volume,turnover,move_pct
2025-05-23 07:01:03.104000+00:00,180.79,183.08,180.78,182.46,423303.5,77122506.441,1.2722646310432633
2025-05-23 07:01:03.104000+00:00,180.79,183.08,180.78,182.46,423303.5,77122506.441,1.2722646310432633
2025-05-23 08:00:02.048000+00:00,182.46,186.79,182.46,186.15,875520.4,161990409.671,2.37312287624684
2025-05-23 08:00:02.048000+00:00,182.46,186.79,182.46,186.15,875520.4,161990409.671,2.37312287624684
2025-05-23 08:59:00.992000+00:00,186.15,187.67,185.77,186.8,589098.2,110008103.366,1.0227700920492961
2025-05-23 08:59:00.992000+00:00,186.15,187.67,185.77,186.8,589098.2,110008103.366,1.0227700920492961
2025-05-23 10:00:11.008000+00:00,186.8,187.14,185.44,185.86,540633.8,100654082.485,0.9167385677307963
2025-05-23 10:00:11.008000+00:00,186.8,187.14,185.44,185.86,540633.8,100654082.485,0.9167385677307963
2025-05-23 10:59:09.952000+00:00,185.86,186.07,177.03,177.83,2022375.7,365732353.415,5.106479127831436
2025-05-23 10:59:09.952000+00:00,185.86,186.07,177.03,177.83,2022375.7,365732353.415,5.106479127831436
2025-05-23 12:00:19.968000+00:00,177.83,178.65,173.19,176.84,2738026.9,482846863.47,3.15260696345055
2025-05-23 12:00:19.968000+00:00,177.83,178.65,173.19,176.84,2738026.9,482846863.47,3.15260696345055
2025-05-23 12:59:18.912000+00:00,176.84,180.3,175.51,180.04,1323995.6,235725243.932,2.729189219987477
2025-05-23 12:59:18.912000+00:00,176.84,180.3,175.51,180.04,1323995.6,235725243.932,2.729189219987477
2025-05-23 14:00:28.928000+00:00,180.04,183.71,178.98,182.16,1006943.0,182357170.036,2.6427533802659617
2025-05-23 14:00:28.928000+00:00,180.04,183.71,178.98,182.16,1006943.0,182357170.036,2.6427533802659617
2025-05-23 14:59:27.872000+00:00,182.16,183.23,180.51,180.64,953634.8,173531954.186,1.5068417262201534
2025-05-23 14:59:27.872000+00:00,182.16,183.23,180.51,180.64,953634.8,173531954.186,1.5068417262201534
2025-05-23 16:00:37.888000+00:00,180.64,182.24,179.06,181.17,1129947.4,204002215.161,1.7759410253546337
2025-05-23 16:00:37.888000+00:00,180.64,182.24,179.06,181.17,1129947.4,204002215.161,1.7759410253546337
2025-05-23 16:59:36.832000+00:00,181.17,182.11,180.56,181.41,583386.3,105877861.014,0.8584404076207417
2025-05-23 16:59:36.832000+00:00,181.17,182.11,180.56,181.41,583386.3,105877861.014,0.8584404076207417
2025-05-23 18:00:46.848000+00:00,181.41,181.71,178.35,178.84,640478.6,114976037.063,1.8839360807401253
2025-05-23 18:00:46.848000+00:00,181.41,181.71,178.35,178.84,640478.6,114976037.063,1.8839360807401253
2025-05-23 18:59:45.792000+00:00,178.84,180.13,178.68,179.12,415572.6,74509014.709,0.8115066039847709
2025-05-23 18:59:45.792000+00:00,178.84,180.13,178.68,179.12,415572.6,74509014.709,0.8115066039847709
2025-05-23 20:00:55.808000+00:00,179.12,179.24,176.81,177.21,587400.8,104352739.546,1.374356654035409
2025-05-23 20:00:55.808000+00:00,179.12,179.24,176.81,177.21,587400.8,104352739.546,1.374356654035409
2025-05-23 20:59:54.752000+00:00,177.21,178.48,176.41,177.14,504731.9,89525253.035,1.1734028683181188
2025-05-23 20:59:54.752000+00:00,177.21,178.48,176.41,177.14,504731.9,89525253.035,1.1734028683181188
2025-05-23 22:01:04.768000+00:00,177.14,178.07,175.41,175.64,586229.7,103334092.134,1.5164471808904834
2025-05-23 22:01:04.768000+00:00,177.14,178.07,175.41,175.64,586229.7,103334092.134,1.5164471808904834
2025-05-23 23:00:03.712000+00:00,175.64,176.02,173.29,173.99,1055324.8,184371997.255,1.5753938484621262
2025-05-23 23:00:03.712000+00:00,175.64,176.02,173.29,173.99,1055324.8,184371997.255,1.5753938484621262
2025-05-23 23:59:02.656000+00:00,173.99,175.31,172.56,172.74,793595.6,138184696.79,1.5936485859990728
2025-05-23 23:59:02.656000+00:00,173.99,175.31,172.56,172.74,793595.6,138184696.79,1.5936485859990728
2025-05-24 01:00:12.672000+00:00,172.74,174.74,172.57,173.76,335791.1,58380066.22,1.2574607405690537
2025-05-24 01:00:12.672000+00:00,172.74,174.74,172.57,173.76,335791.1,58380066.22,1.2574607405690537
2025-05-24 01:59:11.616000+00:00,173.76,175.03,173.16,174.82,199170.8,34744681.913,1.0799260799260826
2025-05-24 01:59:11.616000+00:00,173.76,175.03,173.16,174.82,199170.8,34744681.913,1.0799260799260826
2025-05-24 03:00:21.632000+00:00,174.82,175.95,174.3,175.03,315528.5,55289112.614,0.9466437177280419
2025-05-24 03:00:21.632000+00:00,174.82,175.95,174.3,175.03,315528.5,55289112.614,0.9466437177280419
2025-05-24 03:59:20.576000+00:00,175.03,176.26,174.52,176.03,303177.9,53201653.312,0.9970203988081483
2025-05-24 03:59:20.576000+00:00,175.03,176.26,174.52,176.03,303177.9,53201653.312,0.9970203988081483
2025-05-24 05:00:30.592000+00:00,176.03,176.33,174.42,175.11,303080.0,53126916.577,1.0950579062034316
2025-05-24 05:00:30.592000+00:00,176.03,176.33,174.42,175.11,303080.0,53126916.577,1.0950579062034316
2025-05-24 05:59:29.536000+00:00,175.11,175.44,173.54,174.56,271643.1,47328419.41,1.0948484499250926
2025-05-24 05:59:29.536000+00:00,175.11,175.44,173.54,174.56,271643.1,47328419.41,1.0948484499250926
2025-05-24 07:00:39.552000+00:00,174.56,175.38,173.4,173.88,315484.1,55080079.981,1.1418685121107208
2025-05-24 07:00:39.552000+00:00,174.56,175.38,173.4,173.88,315484.1,55080079.981,1.1418685121107208
2025-05-24 07:59:38.496000+00:00,173.88,174.94,173.16,174.88,238730.7,41520624.739,1.0279510279510287
2025-05-24 07:59:38.496000+00:00,173.88,174.94,173.16,174.88,238730.7,41520624.739,1.0279510279510287
2025-05-24 09:00:48.512000+00:00,174.88,175.87,174.69,175.28,228955.7,40130476.177,0.6754822829011431
2025-05-24 09:00:48.512000+00:00,174.88,175.87,174.69,175.28,228955.7,40130476.177,0.6754822829011431
2025-05-24 09:59:47.456000+00:00,175.28,177.7,175.01,177.33,454605.0,80232029.725,1.5370550254271171
2025-05-24 09:59:47.456000+00:00,175.28,177.7,175.01,177.33,454605.0,80232029.725,1.5370550254271171
2025-05-24 11:00:57.472000+00:00,177.33,178.33,176.69,176.86,499560.0,88627167.391,0.9281792970739798
2025-05-24 11:00:57.472000+00:00,177.33,178.33,176.69,176.86,499560.0,88627167.391,0.9281792970739798
2025-05-24 11:59:56.416000+00:00,176.86,177.08,175.96,176.47,482754.2,85235174.783,0.6365082973403072
2025-05-24 11:59:56.416000+00:00,176.86,177.08,175.96,176.47,482754.2,85235174.783,0.6365082973403072
2025-05-24 12:58:55.360000+00:00,176.47,176.7,174.98,175.29,259720.1,45690009.498,0.9829694822265397
2025-05-24 12:58:55.360000+00:00,176.47,176.7,174.98,175.29,259720.1,45690009.498,0.9829694822265397
2025-05-24 14:00:05.376000+00:00,175.29,176.93,175.09,176.63,215298.3,37939701.34,1.0508881146838787
2025-05-24 14:00:05.376000+00:00,175.29,176.93,175.09,176.63,215298.3,37939701.34,1.0508881146838787
2025-05-24 14:59:04.320000+00:00,176.63,176.99,175.67,176.22,210649.1,37125780.242,0.7514088916718971
2025-05-24 14:59:04.320000+00:00,176.63,176.99,175.67,176.22,210649.1,37125780.242,0.7514088916718971
2025-05-24 16:00:14.336000+00:00,176.22,176.57,175.18,176.27,323546.4,56892385.095,0.7934695741522927
2025-05-24 16:00:14.336000+00:00,176.22,176.57,175.18,176.27,323546.4,56892385.095,0.7934695741522927
2025-05-24 16:59:13.280000+00:00,176.27,177.38,176.24,176.71,306288.1,54187868.025,0.646845211075798
2025-05-24 16:59:13.280000+00:00,176.27,177.38,176.24,176.71,306288.1,54187868.025,0.646845211075798
2025-05-24 18:00:23.296000+00:00,176.71,177.58,176.59,176.69,179150.9,31725867.941,0.560620646695741
2025-05-24 18:00:23.296000+00:00,176.71,177.58,176.59,176.69,179150.9,31725867.941,0.560620646695741
2025-05-24 18:59:22.240000+00:00,176.69,177.48,176.52,177.02,105573.2,18681238.614,0.5438477226376498
2025-05-24 18:59:22.240000+00:00,176.69,177.48,176.52,177.02,105573.2,18681238.614,0.5438477226376498
2025-05-24 20:00:32.256000+00:00,177.02,177.82,176.77,177.66,131653.1,23348783.397,0.5939921932454505
2025-05-24 20:00:32.256000+00:00,177.02,177.82,176.77,177.66,131653.1,23348783.397,0.5939921932454505
2025-05-24 20:59:31.200000+00:00,177.66,177.73,176.19,177.25,176626.4,31223443.006,0.8740564163686885
2025-05-24 20:59:31.200000+00:00,177.66,177.73,176.19,177.25,176626.4,31223443.006,0.8740564163686885
2025-05-24 22:00:41.216000+00:00,177.25,177.29,175.75,176.03,236117.4,41605614.541,0.8762446657183454
2025-05-24 22:00:41.216000+00:00,177.25,177.29,175.75,176.03,236117.4,41605614.541,0.8762446657183454
2025-05-24 22:59:40.160000+00:00,176.03,176.45,175.25,175.81,246666.7,43385654.291,0.6847360912981391
2025-05-24 22:59:40.160000+00:00,176.03,176.45,175.25,175.81,246666.7,43385654.291,0.6847360912981391
2025-05-25 00:00:50.176000+00:00,175.81,176.82,171.54,172.19,875998.2,152235753.953,3.0779993004547053
2025-05-25 00:00:50.176000+00:00,175.81,176.82,171.54,172.19,875998.2,152235753.953,3.0779993004547053
2025-05-25 00:59:49.120000+00:00,172.19,172.57,170.5,171.46,633349.6,108717957.268,1.2140762463343069
2025-05-25 00:59:49.120000+00:00,172.19,172.57,170.5,171.46,633349.6,108717957.268,1.2140762463343069
2025-05-25 02:00:59.136000+00:00,171.46,172.62,170.21,172.33,573495.0,98402378.023,1.4158980083426336
2025-05-25 02:00:59.136000+00:00,171.46,172.62,170.21,172.33,573495.0,98402378.023,1.4158980083426336
2025-05-25 02:59:58.080000+00:00,172.33,174.01,172.21,173.59,427799.2,74113827.175,1.0452354683235485
2025-05-25 02:59:58.080000+00:00,172.33,174.01,172.21,173.59,427799.2,74113827.175,1.0452354683235485
2025-05-25 03:58:57.024000+00:00,173.59,174.33,172.61,174.23,267997.2,46438523.249,0.9964660216673419
2025-05-25 03:58:57.024000+00:00,173.59,174.33,172.61,174.23,267997.2,46438523.249,0.9964660216673419
2025-05-25 05:00:07.040000+00:00,174.23,174.38,173.29,173.97,262585.6,45680063.807,0.6290034046973302
2025-05-25 05:00:07.040000+00:00,174.23,174.38,173.29,173.97,262585.6,45680063.807,0.6290034046973302
2025-05-25 05:59:05.984000+00:00,173.97,173.99,173.07,173.42,123678.5,21457109.159,0.53157681862831
2025-05-25 05:59:05.984000+00:00,173.97,173.99,173.07,173.42,123678.5,21457109.159,0.53157681862831
2025-05-25 07:00:16+00:00,173.42,173.42,171.8,172.31,236785.9,40827596.166,0.9429569266588919
2025-05-25 07:00:16+00:00,173.42,173.42,171.8,172.31,236785.9,40827596.166,0.9429569266588919
2025-05-25 07:59:14.944000+00:00,172.31,172.34,170.08,170.76,396055.9,67734396.159,1.3287864534336729
2025-05-25 07:59:14.944000+00:00,172.31,172.34,170.08,170.76,396055.9,67734396.159,1.3287864534336729
2025-05-25 09:00:24.960000+00:00,170.76,172.1,170.28,171.97,353642.7,60563236.322,1.0688278130138555
2025-05-25 09:00:24.960000+00:00,170.76,172.1,170.28,171.97,353642.7,60563236.322,1.0688278130138555
2025-05-25 09:59:23.904000+00:00,171.97,172.2,170.79,171.12,177203.6,30394916.517,0.8255752678728243
2025-05-25 09:59:23.904000+00:00,171.97,172.2,170.79,171.12,177203.6,30394916.517,0.8255752678728243
2025-05-25 11:00:33.920000+00:00,171.12,171.99,170.98,171.89,172234.6,29537937.459,0.5907123640191948
2025-05-25 11:00:33.920000+00:00,171.12,171.99,170.98,171.89,172234.6,29537937.459,0.5907123640191948
2025-05-25 11:59:32.864000+00:00,171.89,172.6,171.34,172.51,298675.9,51408155.891,0.7353799463055859
2025-05-25 11:59:32.864000+00:00,171.89,172.6,171.34,172.51,298675.9,51408155.891,0.7353799463055859
2025-05-25 13:00:42.880000+00:00,172.51,172.58,170.94,171.91,396606.7,68203659.023,0.959400959400968
2025-05-25 13:00:42.880000+00:00,172.51,172.58,170.94,171.91,396606.7,68203659.023,0.959400959400968
2025-05-25 13:59:41.824000+00:00,171.91,172.33,170.15,171.0,297588.6,50941670.897,1.2812224507787286
2025-05-25 13:59:41.824000+00:00,171.91,172.33,170.15,171.0,297588.6,50941670.897,1.2812224507787286
2025-05-25 15:00:51.840000+00:00,171.0,171.34,169.06,170.24,617412.8,104933309.606,1.3486336211995746
2025-05-25 15:00:51.840000+00:00,171.0,171.34,169.06,170.24,617412.8,104933309.606,1.3486336211995746
2025-05-25 15:59:50.784000+00:00,170.24,170.37,169.12,170.03,279964.1,47529327.443,0.739120151371807
2025-05-25 15:59:50.784000+00:00,170.24,170.37,169.12,170.03,279964.1,47529327.443,0.739120151371807
2025-05-25 17:01:00.800000+00:00,170.03,171.11,169.98,170.91,194842.7,33262278.222,0.6647840922461606
2025-05-25 17:01:00.800000+00:00,170.03,171.11,169.98,170.91,194842.7,33262278.222,0.6647840922461606
2025-05-25 17:59:59.744000+00:00,170.91,171.86,170.65,171.56,158904.3,27247670.845,0.709053618517438
2025-05-25 17:59:59.744000+00:00,170.91,171.86,170.65,171.56,158904.3,27247670.845,0.709053618517438
2025-05-25 18:58:58.688000+00:00,171.56,172.75,171.48,172.46,146404.8,25204087.459,0.7406111499883429
2025-05-25 18:58:58.688000+00:00,171.56,172.75,171.48,172.46,146404.8,25204087.459,0.7406111499883429
2025-05-25 20:00:08.704000+00:00,172.46,172.55,171.49,171.89,182907.5,31448478.876,0.6181118432561679
2025-05-25 20:00:08.704000+00:00,172.46,172.55,171.49,171.89,182907.5,31448478.876,0.6181118432561679
2025-05-25 20:59:07.648000+00:00,171.89,172.6,170.83,171.46,244016.1,41925932.686,1.036117777907851
2025-05-25 20:59:07.648000+00:00,171.89,172.6,170.83,171.46,244016.1,41925932.686,1.036117777907851
2025-05-25 22:00:17.664000+00:00,171.46,174.85,171.24,174.81,667502.5,115770010.514,2.1081523008642753
2025-05-25 22:00:17.664000+00:00,171.46,174.85,171.24,174.81,667502.5,115770010.514,2.1081523008642753
2025-05-25 22:59:16.608000+00:00,174.81,175.86,173.77,175.69,380105.9,66420326.22,1.2027392530356238
2025-05-25 22:59:16.608000+00:00,174.81,175.86,173.77,175.69,380105.9,66420326.22,1.2027392530356238
2025-05-26 00:00:26.624000+00:00,175.69,177.6,175.11,177.52,493400.5,87049590.894,1.4219633373308096
2025-05-26 00:00:26.624000+00:00,175.69,177.6,175.11,177.52,493400.5,87049590.894,1.4219633373308096
2025-05-26 00:59:25.568000+00:00,177.52,177.79,176.04,176.5,343397.1,60671701.133,0.9940922517609635
2025-05-26 00:59:25.568000+00:00,177.52,177.79,176.04,176.5,343397.1,60671701.133,0.9940922517609635
2025-05-26 02:00:35.584000+00:00,176.5,177.09,175.67,176.05,209896.0,36995132.922,0.8083338077076427
2025-05-26 02:00:35.584000+00:00,176.5,177.09,175.67,176.05,209896.0,36995132.922,0.8083338077076427
2025-05-26 02:59:34.528000+00:00,176.05,177.6,175.97,176.98,276778.3,48971194.887,0.9262942547025036
2025-05-26 02:59:34.528000+00:00,176.05,177.6,175.97,176.98,276778.3,48971194.887,0.9262942547025036
2025-05-26 04:00:44.544000+00:00,176.98,177.26,176.55,177.14,174263.8,30833449.123,0.4021523647691756
2025-05-26 04:00:44.544000+00:00,176.98,177.26,176.55,177.14,174263.8,30833449.123,0.4021523647691756
2025-05-26 04:59:43.488000+00:00,177.14,177.9,177.08,177.52,348038.2,61793640.104,0.4630675400948685
2025-05-26 04:59:43.488000+00:00,177.14,177.9,177.08,177.52,348038.2,61793640.104,0.4630675400948685
2025-05-26 06:00:53.504000+00:00,177.52,178.25,177.17,177.88,229321.7,40753199.566,0.6095840153524934
2025-05-26 06:00:53.504000+00:00,177.52,178.25,177.17,177.88,229321.7,40753199.566,0.6095840153524934
2025-05-26 06:59:52.448000+00:00,177.88,178.95,177.12,178.1,354992.8,63223738.159,1.0331978319783108
2025-05-26 06:59:52.448000+00:00,177.88,178.95,177.12,178.1,354992.8,63223738.159,1.0331978319783108
2025-05-26 08:01:02.464000+00:00,178.1,178.32,177.11,177.36,204258.2,36282717.934,0.6831912370842863
2025-05-26 08:01:02.464000+00:00,178.1,178.32,177.11,177.36,204258.2,36282717.934,0.6831912370842863
2025-05-26 09:00:01.408000+00:00,177.36,177.85,176.55,176.73,353662.8,62602492.552,0.7363353157745585
2025-05-26 09:00:01.408000+00:00,177.36,177.85,176.55,176.73,353662.8,62602492.552,0.7363353157745585
2025-05-26 09:59:00.352000+00:00,176.73,177.24,176.29,176.69,234003.2,41332117.964,0.5388847921039294
2025-05-26 09:59:00.352000+00:00,176.73,177.24,176.29,176.69,234003.2,41332117.964,0.5388847921039294
2025-05-26 11:00:10.368000+00:00,176.69,177.92,176.34,177.81,214256.3,37987559.451,0.8959963706476035
2025-05-26 11:00:10.368000+00:00,176.69,177.92,176.34,177.81,214256.3,37987559.451,0.8959963706476035
2025-05-26 11:59:09.312000+00:00,177.81,178.46,177.12,178.06,175764.7,31234544.014,0.7565492321589902
2025-05-26 11:59:09.312000+00:00,177.81,178.46,177.12,178.06,175764.7,31234544.014,0.7565492321589902
2025-05-26 13:00:19.328000+00:00,178.06,178.68,176.01,176.6,471916.6,83714301.547,1.5169592636782092
2025-05-26 13:00:19.328000+00:00,178.06,178.68,176.01,176.6,471916.6,83714301.547,1.5169592636782092
2025-05-26 13:59:18.272000+00:00,176.6,177.36,175.84,176.64,319545.0,56429874.635,0.8644222020018256
2025-05-26 13:59:18.272000+00:00,176.6,177.36,175.84,176.64,319545.0,56429874.635,0.8644222020018256
2025-05-26 15:00:28.288000+00:00,176.64,178.73,176.19,177.38,441899.0,78522114.624,1.4416255179068007
2025-05-26 15:00:28.288000+00:00,176.64,178.73,176.19,177.38,441899.0,78522114.624,1.4416255179068007
2025-05-26 15:59:27.232000+00:00,177.38,177.98,175.06,175.55,746890.4,131485418.989,1.6679995430138168
2025-05-26 15:59:27.232000+00:00,177.38,177.98,175.06,175.55,746890.4,131485418.989,1.6679995430138168
2025-05-26 17:00:37.248000+00:00,175.55,176.12,173.65,173.88,448670.8,78312579.699,1.4224013820904111
2025-05-26 17:00:37.248000+00:00,175.55,176.12,173.65,173.88,448670.8,78312579.699,1.4224013820904111
2025-05-26 17:59:36.192000+00:00,173.88,174.93,173.34,174.08,234311.6,40815315.882,0.9172724125995173
2025-05-26 17:59:36.192000+00:00,173.88,174.93,173.34,174.08,234311.6,40815315.882,0.9172724125995173
2025-05-26 19:00:46.208000+00:00,174.08,174.49,173.58,173.96,174754.9,30404386.9,0.5242539463071763
2025-05-26 19:00:46.208000+00:00,174.08,174.49,173.58,173.96,174754.9,30404386.9,0.5242539463071763
2025-05-26 19:59:45.152000+00:00,173.96,175.32,173.5,175.31,403658.9,70489233.447,1.0489913544668548
2025-05-26 19:59:45.152000+00:00,173.96,175.32,173.5,175.31,403658.9,70489233.447,1.0489913544668548
2025-05-26 21:00:55.168000+00:00,175.31,175.52,174.22,174.95,342673.5,59932059.35,0.7461829870279023
2025-05-26 21:00:55.168000+00:00,175.31,175.52,174.22,174.95,342673.5,59932059.35,0.7461829870279023
2025-05-26 21:59:54.112000+00:00,174.95,175.99,173.86,174.13,231188.3,40435591.589,1.225123662717126
2025-05-26 21:59:54.112000+00:00,174.95,175.99,173.86,174.13,231188.3,40435591.589,1.225123662717126
2025-05-26 23:01:04.128000+00:00,174.13,174.89,173.8,174.81,125553.2,21890598.355,0.6271576524740937
2025-05-26 23:01:04.128000+00:00,174.13,174.89,173.8,174.81,125553.2,21890598.355,0.6271576524740937
2025-05-27 00:00:03.072000+00:00,174.81,175.71,173.92,174.04,156672.3,27364183.106,1.029208831646746
2025-05-27 00:00:03.072000+00:00,174.81,175.71,173.92,174.04,156672.3,27364183.106,1.029208831646746
2025-05-27 00:59:02.016000+00:00,174.04,174.05,171.12,171.98,1017606.0,175316035.289,1.7122487143525051
2025-05-27 00:59:02.016000+00:00,174.04,174.05,171.12,171.98,1017606.0,175316035.289,1.7122487143525051
2025-05-27 02:00:12.032000+00:00,171.98,173.1,171.66,172.23,482635.4,83215027.733,0.83886752883607
2025-05-27 02:00:12.032000+00:00,171.98,173.1,171.66,172.23,482635.4,83215027.733,0.83886752883607
2025-05-27 02:59:10.976000+00:00,172.23,174.0,172.22,173.43,297287.3,51527008.274,1.0335617233770764
2025-05-27 02:59:10.976000+00:00,172.23,174.0,172.22,173.43,297287.3,51527008.274,1.0335617233770764
2025-05-27 04:00:20.992000+00:00,173.43,174.18,172.91,173.09,222808.6,38688717.655,0.7344861488635765
2025-05-27 04:00:20.992000+00:00,173.43,174.18,172.91,173.09,222808.6,38688717.655,0.7344861488635765
2025-05-27 04:59:19.936000+00:00,173.09,173.94,172.41,173.5,240180.9,41550542.009,0.8874195232295117
2025-05-27 04:59:19.936000+00:00,173.09,173.94,172.41,173.5,240180.9,41550542.009,0.8874195232295117
2025-05-27 06:00:29.952000+00:00,173.5,175.27,173.48,173.5,414605.4,72336462.575,1.031819229882419
2025-05-27 06:00:29.952000+00:00,173.5,175.27,173.48,173.5,414605.4,72336462.575,1.031819229882419
2025-05-27 06:59:28.896000+00:00,173.5,175.89,173.5,175.39,447568.0,78360544.588,1.377521613832845
2025-05-27 06:59:28.896000+00:00,173.5,175.89,173.5,175.39,447568.0,78360544.588,1.377521613832845
2025-05-27 08:00:38.912000+00:00,175.39,176.54,175.27,175.76,492374.6,86603320.705,0.7245963370799233
2025-05-27 08:00:38.912000+00:00,175.39,176.54,175.27,175.76,492374.6,86603320.705,0.7245963370799233
2025-05-27 08:59:37.856000+00:00,175.76,175.99,174.9,175.8,228184.7,40034732.946,0.6232132647227006
2025-05-27 08:59:37.856000+00:00,175.76,175.99,174.9,175.8,228184.7,40034732.946,0.6232132647227006
2025-05-27 10:00:47.872000+00:00,175.8,176.24,175.63,176.12,218704.6,38478881.265,0.3473210727096815
2025-05-27 10:00:47.872000+00:00,175.8,176.24,175.63,176.12,218704.6,38478881.265,0.3473210727096815
2025-05-27 10:59:46.816000+00:00,176.12,177.17,175.41,176.73,381153.5,67206768.455,1.003363548258361
2025-05-27 10:59:46.816000+00:00,176.12,177.17,175.41,176.73,381153.5,67206768.455,1.003363548258361
2025-05-27 12:00:56.832000+00:00,176.73,177.33,176.21,176.94,231859.2,40982358.829,0.6356052437432634
2025-05-27 12:00:56.832000+00:00,176.73,177.33,176.21,176.94,231859.2,40982358.829,0.6356052437432634
2025-05-27 12:59:55.776000+00:00,176.94,179.37,176.67,177.64,1069808.6,190663969.766,1.5282730514518692
