timestamp,open,high,low,close,range_pct,drawdown_pct,recovery_minutes,max_gain_4h_pct,max_gain_8h_pct,max_gain_24h_pct
2025-05-22 08:59:24.544000+00:00,179.76,180.86,179.11,179.7,0.9770532075261013,-0.3615932354249985,,0.6119270137961853,0.6119270137961853,0.6119270137961853
2025-05-22 08:59:24.544000+00:00,179.76,180.86,179.11,179.7,0.9770532075261013,-0.3615932354249985,,0.03894080996885937,0.03894080996885937,0.32821539830885815
2025-05-22 10:00:34.560000+00:00,179.7,179.83,178.08,178.22,0.9827044025157232,-0.9015025041736094,,0.07234279354481017,0.07234279354481017,0.36171396772398756
2025-05-22 10:00:34.560000+00:00,179.7,179.83,178.08,178.22,0.9827044025157232,-0.9015025041736094,,-0.47301057317751494,-0.03338898163606137,0.36171396772398756
2025-05-22 10:59:33.504000+00:00,178.22,178.83,177.22,178.05,0.9084753413835988,-0.561104253170239,61.16693333333333,0.4825496577264133,0.9370441027942923,1.1951520592526066
2025-05-22 10:59:33.504000+00:00,178.22,178.83,177.22,178.05,0.9084753413835988,-0.561104253170239,61.16693333333333,0.4825496577264133,0.9370441027942923,1.1951520592526066
2025-05-22 12:00:43.520000+00:00,178.05,178.85,177.4,178.63,0.8173618940247963,-0.36506599269868334,0.0,0.8930075821398342,1.2917719741645508,2.1286155574276844
2025-05-22 12:00:43.520000+00:00,178.05,178.85,177.4,178.63,0.8173618940247963,-0.36506599269868334,120.14933333333333,0.8930075821398342,1.2917719741645508,2.1286155574276844
2025-05-22 12:59:42.464000+00:00,178.63,179.08,176.94,177.2,1.2094495309144426,-0.9460896825841112,61.16693333333333,0.7053686390863746,0.9628841739909303,2.765492918322789
2025-05-22 12:59:42.464000+00:00,178.63,179.08,176.94,177.2,1.2094495309144426,-0.9460896825841112,61.16693333333333,0.7053686390863746,0.9628841739909303,2.765492918322789
2025-05-22 14:00:52.480000+00:00,177.2,179.64,177.15,178.73,1.4055884843352981,-0.02821670428892943,0.0,1.7776523702031637,1.7776523702031637,4.599322799097069
2025-05-22 14:00:52.480000+00:00,177.2,179.64,177.15,178.73,1.4055884843352981,-0.02821670428892943,58.9824,1.7776523702031637,1.7776523702031637,4.599322799097069
2025-05-22 14:59:51.424000+00:00,178.73,179.89,178.46,178.97,0.8013000112069811,-0.15106585352206223,0.0,0.906395121132437,0.906395121132437,3.720696021932527
2025-05-22 14:59:51.424000+00:00,178.73,179.89,178.46,178.97,0.8013000112069811,-0.15106585352206223,120.14933333333333,0.906395121132437,0.906395121132437,3.720696021932527
2025-05-22 16:01:01.440000+00:00,178.97,180.35,177.86,178.31,1.3999775104014285,-0.6202156786053445,58.9824,0.7710789517796253,0.7710789517796253,3.581605855730009
