timestamp,open,high,low,close,volume,turnover
2025-06-27 21:25:29.728,142.49,143.14,142.42,143.1,34463.0,4925267.123
2025-06-27 21:29:51.872,143.1,143.3,142.72,142.92,46355.2,6629453.125
2025-06-27 21:34:14.016,142.92,142.96,142.54,142.58,11000.4,1570278.877
2025-06-27 21:40:47.232,142.58,142.7,142.47,142.6,14594.8,2080900.69
2025-06-27 21:45:09.376,142.6,142.98,142.6,142.95,4521.6,645672.366
2025-06-27 21:49:31.520,142.95,143.2,142.67,142.85,17006.5,2430976.357
2025-06-27 21:56:04.736,142.85,142.85,142.44,142.5,12261.7,1748578.346
2025-06-27 22:00:26.880,142.5,142.86,142.5,142.7,5159.5,736501.373
2025-06-27 22:04:49.024,142.7,142.89,142.69,142.86,6662.7,951649.512
2025-06-27 22:09:11.168,142.86,142.86,142.63,142.63,3617.0,516349.835
2025-06-27 22:15:44.384,142.63,142.95,142.59,142.82,4662.9,665772.158
2025-06-27 22:20:06.528,142.82,142.89,142.67,142.88,3309.1,472473.427
2025-06-27 22:24:28.672,142.88,142.97,142.79,142.82,3064.6,437909.893
2025-06-27 22:31:01.888,142.82,142.84,142.53,142.75,13615.5,1942806.915
2025-06-27 22:35:24.032,142.75,142.86,142.6,142.78,7173.0,1023993.726
2025-06-27 22:39:46.176,142.78,142.82,142.57,142.65,7818.3,1115529.193
2025-06-27 22:44:08.320,142.65,142.77,142.5,142.72,19521.6,2784217.354
2025-06-27 22:50:41.536,142.72,142.77,142.63,142.67,4567.2,651818.514
2025-06-27 22:55:03.680,142.67,142.68,142.53,142.6,19218.5,2740728.952
2025-06-27 22:59:25.824,142.6,142.6,142.4,142.6,27060.3,3855820.87
2025-06-27 23:05:59.040,142.6,142.6,142.41,142.47,10577.1,1507030.163
2025-06-27 23:10:21.184,142.47,142.47,142.24,142.36,16373.0,2330994.41
2025-06-27 23:14:43.328,142.36,142.37,142.18,142.35,8855.5,1259867.381
2025-06-27 23:19:05.472,142.35,142.39,141.97,142.03,23810.3,3383602.964
2025-06-27 23:25:38.688,142.03,142.14,141.78,141.9,27595.3,3917875.971
2025-06-27 23:30:00.832,141.9,142.14,141.84,142.0,14072.0,1998507.349
2025-06-27 23:34:22.976,142.0,142.16,141.98,142.02,14756.2,2096217.793
2025-06-27 23:40:56.192,142.02,142.06,141.92,141.97,17636.0,2503833.041
2025-06-27 23:45:18.336,141.97,142.09,141.91,142.09,8922.8,1267098.455
2025-06-27 23:49:40.480,142.09,142.14,142.02,142.06,8769.2,1246047.773
2025-06-27 23:54:02.624,142.06,142.12,141.99,142.03,7940.1,1127832.766
2025-06-28 00:00:35.840,142.03,142.07,141.62,141.65,30059.1,4262554.904
2025-06-28 00:04:57.984,141.65,141.73,141.52,141.65,26709.6,3782630.695
2025-06-28 00:09:20.128,141.65,141.68,141.38,141.44,28151.4,3982386.915
2025-06-28 00:15:53.344,141.44,141.99,141.43,141.73,43292.1,6137294.041
2025-06-28 00:20:15.488,141.73,141.96,141.65,141.86,26900.9,3815164.863
2025-06-28 00:24:37.632,141.86,142.05,141.79,142.04,14465.9,2052935.38
2025-06-28 00:28:59.776,142.04,142.46,141.9,142.21,26437.6,3758879.833
2025-06-28 00:35:32.992,142.21,142.23,141.95,141.96,9332.7,1326247.506
2025-06-28 00:39:55.136,141.96,142.16,141.96,141.97,7703.9,1094460.586
2025-06-28 00:44:17.280,141.97,142.24,141.92,142.11,14463.1,2055332.588
2025-06-28 00:50:50.496,142.11,142.18,141.95,141.97,6186.0,878942.807
2025-06-28 00:55:12.640,141.97,141.98,141.67,141.68,13182.2,1869446.861
2025-06-28 00:59:34.784,141.68,141.68,141.55,141.61,12213.5,1729493.58
2025-06-28 01:03:56.928,141.61,141.93,141.61,141.81,11025.7,1563286.896
2025-06-28 01:10:30.144,141.81,141.83,141.56,141.59,5205.2,737423.665
2025-06-28 01:14:52.288,141.59,141.62,141.34,141.47,16779.2,2373934.282
2025-06-28 01:19:14.432,141.47,141.54,141.28,141.37,18312.9,2589055.175
2025-06-28 01:25:47.648,141.37,141.45,141.11,141.42,24626.0,3478360.308
2025-06-28 01:30:09.792,141.42,141.52,141.25,141.28,12217.9,1727937.031
2025-06-28 01:34:31.936,141.28,141.34,141.06,141.34,10553.2,1489975.468
2025-06-28 01:41:05.152,141.34,141.96,141.3,141.9,32500.1,4603424.092
2025-06-28 01:45:27.296,141.9,142.01,141.87,141.98,17323.7,2458743.28
2025-06-28 01:49:49.440,141.98,142.12,141.97,142.03,32285.4,4586135.626
2025-06-28 01:54:11.584,142.03,142.59,142.02,142.52,46071.4,6560548.462
2025-06-28 02:00:44.800,142.52,143.1,142.44,142.62,48640.6,6942153.437
2025-06-28 02:05:06.944,142.62,142.95,142.51,142.76,12959.4,1849612.124
2025-06-28 02:09:29.088,142.76,142.87,142.61,142.61,7258.7,1036148.134
2025-06-28 02:16:02.304,142.61,142.94,142.61,142.94,12137.2,1733698.268
2025-06-28 02:20:24.448,142.94,143.05,142.88,143.01,38701.3,5532713.11
2025-06-28 02:24:46.592,143.01,143.29,143.01,143.16,30567.2,4375916.689
2025-06-28 02:29:08.736,143.16,143.4,143.07,143.11,13441.5,1925643.685
2025-06-28 02:35:41.952,143.11,143.26,143.03,143.12,26767.8,3831653.174
2025-06-28 02:40:04.096,143.12,143.34,143.08,143.29,12116.5,1735401.554
2025-06-28 02:44:26.240,143.29,143.29,143.0,143.12,10559.6,1511415.005
2025-06-28 02:50:59.456,143.12,143.13,142.95,143.02,6487.3,927716.536
2025-06-28 02:55:21.600,143.02,143.11,142.93,142.97,7356.8,1052173.099
2025-06-28 02:59:43.744,142.97,143.06,142.88,143.02,9105.9,1301787.215
2025-06-28 03:04:05.888,143.02,143.07,142.8,142.82,15613.1,2231908.999
2025-06-28 03:10:39.104,142.82,142.99,142.78,142.89,6984.5,997902.285
2025-06-28 03:15:01.248,142.89,143.31,142.89,143.31,12135.8,1736964.828
2025-06-28 03:19:23.392,143.31,143.48,143.11,143.12,15166.2,2173895.028
2025-06-28 03:25:56.608,143.12,143.26,143.12,143.17,6187.7,885933.53
2025-06-28 03:30:18.752,143.17,143.28,143.1,143.27,6229.5,892007.4
2025-06-28 03:34:40.896,143.27,143.3,143.15,143.22,7605.8,1089295.922
2025-06-28 03:39:03.040,143.22,143.33,143.21,143.3,4579.9,656091.353
2025-06-28 03:45:36.256,143.3,143.5,143.2,143.39,18298.8,2624178.415
2025-06-28 03:49:58.400,143.39,143.47,143.25,143.45,4097.3,587447.62
2025-06-28 03:54:20.544,143.45,143.49,143.24,143.34,24175.1,3467117.962
2025-06-28 04:00:53.760,143.34,143.38,143.15,143.18,15100.6,2163196.586
2025-06-28 04:05:15.904,143.18,143.19,143.03,143.06,14652.4,2096745.414
2025-06-28 04:09:38.048,143.06,143.19,143.06,143.12,7672.2,1098191.355
2025-06-28 04:14:00.192,143.12,143.16,143.0,143.11,9797.2,1401521.83
2025-06-28 04:20:33.408,143.11,143.19,143.07,143.14,5448.0,779927.029
2025-06-28 04:24:55.552,143.14,143.28,143.12,143.25,8208.5,1175685.549
2025-06-28 04:29:17.696,143.25,143.25,143.13,143.25,2798.9,400785.592
2025-06-28 04:35:50.912,143.25,143.3,143.2,143.28,7578.4,1085603.775
2025-06-28 04:40:13.056,143.28,143.34,143.26,143.31,8814.1,1263107.797
2025-06-28 04:44:35.200,143.31,143.33,143.16,143.19,2800.7,401331.886
2025-06-28 04:48:57.344,143.19,143.21,143.11,143.18,3658.5,523740.917
2025-06-28 04:55:30.560,143.18,143.29,143.17,143.18,4318.6,618636.074
2025-06-28 04:59:52.704,143.18,143.71,143.18,143.42,50228.7,7210137.703
2025-06-28 05:04:14.848,143.42,143.47,143.22,143.42,24216.2,3471981.509
2025-06-28 05:10:48.064,143.42,143.56,143.41,143.53,24579.7,3526599.26
2025-06-28 05:15:10.208,143.53,143.66,143.48,143.55,14824.0,2128461.526
2025-06-28 05:19:32.352,143.55,143.64,143.38,143.41,13092.4,1878460.314
2025-06-28 05:23:54.496,143.41,143.5,143.38,143.41,4900.5,702870.885
2025-06-28 05:30:27.712,143.41,143.65,143.41,143.6,20172.0,2895174.106
2025-06-28 05:34:49.856,143.6,143.77,143.6,143.68,16192.6,2326933.814
2025-06-28 05:39:12.000,143.68,143.9,143.61,143.83,32770.0,4711414.656
2025-06-28 05:45:45.216,143.83,143.89,143.71,143.86,14629.8,2103857.633
2025-06-28 05:50:07.360,143.86,144.08,143.76,144.01,28680.1,4128724.219
2025-06-28 05:54:29.504,144.01,144.01,143.85,143.85,4425.4,636830.337
2025-06-28 06:01:02.720,143.85,144.34,143.72,144.23,54694.8,7878467.86
2025-06-28 06:05:24.864,144.23,144.38,144.1,144.33,16322.2,2354325.467
2025-06-28 06:09:47.008,144.33,144.38,144.17,144.28,11507.9,1660347.824
2025-06-28 06:14:09.152,144.28,144.33,144.18,144.3,9380.8,1353363.333
2025-06-28 06:20:42.368,144.3,144.31,144.07,144.15,6836.6,985562.181
2025-06-28 06:25:04.512,144.15,144.35,144.12,144.22,8503.3,1226618.659
2025-06-28 06:29:26.656,144.22,144.3,144.14,144.16,7345.5,1059454.734
2025-06-28 06:35:59.872,144.16,144.26,144.06,144.13,34470.8,4969962.796
2025-06-28 06:40:22.016,144.13,144.53,144.13,144.42,43982.0,6348091.811
2025-06-28 06:44:44.160,144.42,144.53,144.32,144.53,26404.9,3813560.872
2025-06-28 06:49:06.304,144.53,144.69,144.48,144.61,23945.8,3462666.808
2025-06-28 06:55:39.520,144.61,144.78,144.54,144.78,27647.5,4000138.484
2025-06-28 07:00:01.664,144.78,144.91,144.52,144.63,48075.3,6955764.059
2025-06-28 07:04:23.808,144.63,144.68,144.52,144.67,14782.0,2137300.156
2025-06-28 07:10:57.024,144.67,144.77,144.66,144.77,19341.4,2798963.745
2025-06-28 07:15:19.168,144.77,144.82,144.66,144.82,28675.6,4150485.25
2025-06-28 07:19:41.312,144.82,145.35,144.76,145.17,89459.9,12980909.091
2025-06-28 07:24:03.456,145.17,145.3,145.03,145.19,55394.1,8041961.651
2025-06-28 07:30:36.672,145.19,145.66,145.18,145.46,78735.9,11454267.57
2025-06-28 07:34:58.816,145.46,145.64,145.41,145.55,27517.7,4004803.189
2025-06-28 07:39:20.960,145.55,145.69,145.47,145.57,15839.3,2305977.379
2025-06-28 07:45:54.176,145.57,145.91,145.57,145.78,48548.8,7075934.891
2025-06-28 07:50:16.320,145.78,145.94,145.57,145.93,36890.4,5375737.005
2025-06-28 07:54:38.464,145.93,146.77,145.92,146.52,169959.9,24881122.062
2025-06-28 07:59:00.608,146.52,146.85,146.27,146.39,71613.0,10490680.552
2025-06-28 08:05:33.824,146.39,146.87,146.37,146.82,59378.5,8709509.125
2025-06-28 08:09:55.968,146.82,147.24,146.72,146.77,113424.5,16668256.518
2025-06-28 08:14:18.112,146.77,146.89,146.2,146.26,75306.5,11032548.528
2025-06-28 08:20:51.328,146.26,146.86,146.26,146.71,86894.2,12740043.148
2025-06-28 08:25:13.472,146.71,146.83,146.49,146.49,36940.0,5417798.859
2025-06-28 08:29:35.616,146.49,146.74,146.46,146.46,20011.5,2933035.104
2025-06-28 08:33:57.760,146.46,146.64,146.33,146.38,25062.6,3670502.543
2025-06-28 08:40:30.976,146.38,146.49,146.24,146.34,51250.7,7501024.203
2025-06-28 08:44:53.120,146.34,146.34,146.2,146.21,31036.5,4539067.216
2025-06-28 08:49:15.264,146.21,146.34,146.13,146.18,45844.5,6703029.312
2025-06-28 08:55:48.480,146.18,146.46,146.17,146.35,63683.4,9318749.328
2025-06-28 09:00:10.624,146.35,146.48,146.26,146.28,18632.5,2727567.498
2025-06-28 09:04:32.768,146.28,146.34,145.94,145.99,47237.8,6900632.283
2025-06-28 09:08:54.912,145.99,146.0,145.8,145.83,45789.8,6680769.885
2025-06-28 09:15:28.128,145.83,145.9,145.58,145.67,41875.5,6101431.688
2025-06-28 09:19:50.272,145.67,146.04,145.67,145.95,31483.5,4592638.489
2025-06-28 09:24:12.416,145.95,146.07,145.87,145.9,14175.7,2069105.283
2025-06-28 09:30:45.632,145.9,146.42,145.87,146.39,46697.0,6829406.733
2025-06-28 09:35:07.776,146.39,146.46,146.25,146.4,43264.0,6333534.73
2025-06-28 09:39:29.920,146.4,147.09,146.38,146.7,133810.0,19629838.469
2025-06-28 09:46:03.136,146.7,147.17,146.66,147.17,67074.0,9856652.799
2025-06-28 09:50:25.280,147.17,147.5,147.09,147.19,96485.1,14213017.615
2025-06-28 09:54:47.424,147.19,147.4,147.13,147.15,36050.1,5309964.153
2025-06-28 09:59:09.568,147.15,147.4,147.03,147.08,31245.3,4599364.048
2025-06-28 10:05:42.784,147.08,147.24,147.01,147.08,12240.7,1800419.336
2025-06-28 10:10:04.928,147.08,147.26,147.06,147.16,28492.3,4192729.114
2025-06-28 10:14:27.072,147.16,147.3,147.01,147.24,17632.7,2595159.863
2025-06-28 10:21:00.288,147.24,147.39,147.2,147.32,26901.4,3962403.001
2025-06-28 10:25:22.432,147.32,147.49,147.2,147.29,34796.6,5128011.148
2025-06-28 10:29:44.576,147.29,147.39,147.08,147.13,15055.0,2216768.249
2025-06-28 10:34:06.720,147.13,147.23,147.0,147.15,32465.5,4775165.197
2025-06-28 10:40:39.936,147.15,147.18,146.88,146.91,22363.5,3287678.939
2025-06-28 10:45:02.080,146.91,147.0,146.84,146.94,11938.2,1753906.997
2025-06-28 10:49:24.224,146.94,146.95,146.74,146.94,23363.6,3430376.457
2025-06-28 10:55:57.440,146.94,146.97,146.85,146.92,11615.1,1706343.978
2025-06-28 11:00:19.584,146.92,147.2,146.91,147.03,35098.3,5162095.41
2025-06-28 11:04:41.728,147.03,147.05,146.88,147.0,26673.7,3920430.473
2025-06-28 11:09:03.872,147.0,147.14,146.93,147.14,16478.1,2422343.888
2025-06-28 11:15:37.088,147.14,147.31,147.04,147.26,18667.1,2747815.476
2025-06-28 11:19:59.232,147.26,147.46,147.21,147.28,39826.6,5868520.691
2025-06-28 11:24:21.376,147.28,147.41,147.25,147.29,16490.9,2429837.041
2025-06-28 11:30:54.592,147.29,147.37,147.15,147.16,9985.8,1470586.267
2025-06-28 11:35:16.736,147.16,147.31,147.1,147.3,14751.4,2171382.073
2025-06-28 11:39:38.880,147.3,147.34,147.19,147.29,10000.0,1472789.734
2025-06-28 11:44:01.024,147.29,147.39,147.25,147.38,8528.5,1256427.886
2025-06-28 11:50:34.240,147.38,147.39,147.05,147.17,13433.5,1977516.736
2025-06-28 11:54:56.384,147.17,147.18,147.02,147.06,9104.7,1339047.357
2025-06-28 11:59:18.528,147.06,147.15,147.03,147.12,25724.1,3783783.3
2025-06-28 12:05:51.744,147.12,147.17,147.08,147.09,6402.5,941927.071
2025-06-28 12:10:13.888,147.09,147.26,147.0,147.05,12544.2,1845852.702
2025-06-28 12:14:36.032,147.05,147.08,146.74,146.8,38024.7,5583310.018
2025-06-28 12:18:58.176,146.8,146.86,146.61,146.64,23916.5,3509322.563
2025-06-28 12:25:31.392,146.64,146.82,146.61,146.66,23552.1,3455676.858
2025-06-28 12:29:53.536,146.66,146.96,146.65,146.8,25311.6,3716048.77
2025-06-28 12:34:15.680,146.8,146.82,146.65,146.79,11773.5,1727619.658
2025-06-28 12:40:48.896,146.79,146.79,146.55,146.56,18215.0,2670784.016
2025-06-28 12:45:11.040,146.56,146.68,146.39,146.57,27856.7,4081114.626
2025-06-28 12:49:33.184,146.57,146.86,146.57,146.58,28607.1,4199026.018
2025-06-28 12:53:55.328,146.58,146.58,146.33,146.38,54210.7,7938071.468
2025-06-28 13:00:28.544,146.38,146.6,146.38,146.6,10610.5,1554183.966
2025-06-28 13:04:50.688,146.6,146.86,146.55,146.62,55163.6,8094281.29
2025-06-28 13:09:12.832,146.62,146.71,146.56,146.59,12097.8,1773773.194
2025-06-28 13:15:46.048,146.59,146.64,146.29,146.39,36037.8,5274998.031
2025-06-28 13:20:08.192,146.39,146.45,146.24,146.29,26125.7,3822683.319
2025-06-28 13:24:30.336,146.29,146.34,145.94,146.03,56661.0,8276336.471
2025-06-28 13:31:03.552,146.03,146.03,145.82,145.85,43681.5,6373626.875
2025-06-28 13:35:25.696,145.85,146.17,145.85,146.12,34074.0,4976751.432
2025-06-28 13:39:47.840,146.12,146.28,146.12,146.22,22862.0,3342541.815
2025-06-28 13:44:09.984,146.22,146.33,146.04,146.07,11697.5,1710313.482
2025-06-28 13:50:43.200,146.07,146.12,146.03,146.04,5043.9,736741.336
2025-06-28 13:55:05.344,146.04,146.11,145.95,146.08,10127.8,1478952.863
2025-06-28 13:59:27.488,146.08,146.25,146.05,146.21,29092.7,4251908.317
2025-06-28 14:06:00.704,146.21,146.32,146.18,146.31,8441.6,1234795.746
2025-06-28 14:10:22.848,146.31,146.53,146.3,146.35,25438.7,3724233.035
2025-06-28 14:14:44.992,146.35,146.49,146.33,146.45,12028.4,1761507.271
2025-06-28 14:19:07.136,146.45,147.07,146.45,146.95,89507.8,13131356.696
2025-06-28 14:25:40.352,146.95,147.04,146.67,146.81,29950.0,4397451.567
2025-06-28 14:30:02.496,146.81,147.0,146.58,146.65,29239.4,4292321.798
2025-06-28 14:34:24.640,146.65,146.93,146.6,146.78,21089.7,3094400.4
