timestamp,open,high,low,close,volume,turnover
2025-06-27 10:54:09.920,107000.1,107000.1,106940.0,106949.1,59.159,6327632.6642
2025-06-27 11:00:43.136,106949.1,106998.3,106940.0,106992.3,60.4,6460956.3916
2025-06-27 11:05:05.280,106992.3,107000.0,106943.2,106970.0,39.202,4193662.7885
2025-06-27 11:09:27.424,106970.0,106970.0,106950.6,106967.1,48.039,5138406.9275
2025-06-27 11:16:00.640,106967.1,107100.0,106967.0,107023.2,190.882,20433370.1948
2025-06-27 11:20:22.784,107023.2,107074.1,106918.5,106940.0,92.881,9936623.6921
2025-06-27 11:24:44.928,106940.0,106964.9,106869.4,106869.4,96.922,10361305.0772
2025-06-27 11:29:07.072,106869.4,106923.4,106869.4,106923.3,63.734,6812404.2267
2025-06-27 11:35:40.288,106923.3,106950.0,106917.8,106938.0,81.5,8714899.0504
2025-06-27 11:40:02.432,106938.0,106950.0,106927.4,106948.7,21.748,2325719.313
2025-06-27 11:44:24.576,106948.7,106978.0,106916.7,106978.0,95.665,10230875.7129
2025-06-27 11:50:57.792,106978.0,106978.0,106867.2,106888.4,77.626,8298463.2198
2025-06-27 11:55:19.936,106888.4,106943.6,106888.3,106933.0,49.397,5281370.6563
2025-06-27 11:59:42.080,106933.0,106961.4,106880.1,106880.1,102.146,10921151.145
2025-06-27 12:04:04.224,106880.1,106976.7,106875.0,106953.9,147.896,15811934.7959
2025-06-27 12:10:37.440,106953.9,106953.9,106899.8,106919.2,97.492,10423583.8376
2025-06-27 12:14:59.584,106919.2,106931.9,106862.8,106931.9,101.678,10869857.0742
2025-06-27 12:19:21.728,106931.9,107150.0,106931.9,107103.2,435.883,46667541.63
2025-06-27 12:25:54.944,107103.2,107129.7,107100.4,107124.3,132.274,14169028.6019
2025-06-27 12:30:17.088,107124.3,107124.4,106726.5,106939.0,1126.018,120319771.2878
2025-06-27 12:34:39.232,106939.0,106969.1,106802.1,106802.2,204.996,21916620.0444
2025-06-27 12:39:01.376,106802.2,106844.9,106686.9,106708.7,791.327,84452826.6388
2025-06-27 12:45:34.592,106708.7,106785.6,106650.7,106739.9,287.031,30629469.5115
2025-06-27 12:49:56.736,106739.9,106801.4,106725.0,106750.0,177.334,18934003.3132
2025-06-27 12:54:18.880,106750.0,106750.1,106550.0,106632.4,653.189,69646775.1734
2025-06-27 13:00:52.096,106632.4,106700.0,106563.3,106700.0,259.018,27618423.745
2025-06-27 13:05:14.240,106700.0,106774.6,106650.7,106774.6,209.928,22400722.2447
2025-06-27 13:09:36.384,106774.6,106791.9,106733.9,106742.1,95.826,10230842.5064
2025-06-27 13:13:58.528,106742.1,106789.3,106704.0,106735.8,137.035,14628207.056
2025-06-27 13:20:31.744,106735.8,106740.0,106650.2,106685.6,84.438,9008493.813
2025-06-27 13:24:53.888,106685.6,106695.9,106609.5,106650.1,168.921,18016087.394
2025-06-27 13:29:16.032,106650.1,106865.6,106608.0,106800.1,484.395,51709615.6593
2025-06-27 13:35:49.248,106800.1,106947.0,106744.9,106880.1,461.713,49338044.8329
2025-06-27 13:40:11.392,106880.1,106886.8,106768.0,106804.1,170.616,18226365.3597
2025-06-27 13:44:33.536,106804.1,106804.1,106420.3,106503.9,813.996,86725215.6241
2025-06-27 13:48:55.680,106503.9,106623.8,106280.0,106614.3,948.315,100932375.2778
2025-06-27 13:55:28.896,106614.3,106783.5,106590.6,106780.0,335.764,35828431.8013
