timestamp,open,high,low,close,volume,ema_50,rsi,macro_bias,bias_confidence,reg_channel_distance,sr_zone_distance
2025-04-03 08:55:00,118.61,118.9,118.54,118.83,29637.0,118.62341769275619,58.012820512820504,SHORT,0.9,,0.002769385699899281
2025-04-03 09:00:00,118.84,118.99,118.55,118.66,69053.0,118.62529761273792,51.79153094462539,SHORT,0.9,,0.004196038939241357
2025-04-03 09:05:00,118.65,118.84,118.43,118.75,36935.0,118.6316288450892,52.7156549520767,SHORT,0.9,,0.0034407519301778836
2025-04-03 09:10:00,118.75,118.75,118.44,118.44,30606.0,118.62201084353283,41.311475409836085,SHORT,0.9,,0.006042296072507543
2025-04-03 09:15:00,118.44,118.65,118.21,118.36,49588.0,118.60900307594008,41.042345276873036,SHORT,0.9,,0.006713662302786146
2025-04-03 09:20:00,118.35,118.47,118.27,118.34,32739.0,118.59578602937903,46.32352941176467,SHORT,0.9,,0.006881503860355767
2025-04-03 09:25:00,118.34,118.35,118.07,118.16,57423.0,118.57458463277466,37.16475095785451,SHORT,0.9,,0.008392077878482713
2025-04-03 09:30:00,118.16,118.55,118.14,118.49,55446.0,118.570507975795,45.4545454545454,SHORT,0.9,,0.005622692178583431
2025-04-03 09:35:00,118.48,118.75,118.44,118.71,45445.0,118.57717112141039,58.91472868217033,SHORT,0.9,,0.0037764350453172446
2025-04-03 09:40:00,118.72,118.72,118.5,118.64,37789.0,118.58014683510585,54.25101214574884,SHORT,0.9,,0.0043638804968109774
2025-04-03 09:45:00,118.65,118.65,118.07,118.13,65080.0,118.55899917188995,36.18677042801552,SHORT,0.9,,0.008643840214837203
2025-04-03 09:50:00,118.13,118.35,118.0,118.25,74250.0,118.54459438791378,37.642585551330804,SHORT,0.9,,0.00763679086941924
2025-04-03 09:55:00,118.25,118.25,117.56,117.82,122595.0,118.51106376274964,33.44594594594601,SHORT,0.9,,0.011245384357166863
2025-04-03 10:00:00,117.82,118.12,117.78,118.04,76933.0,118.48941807848448,40.60402684563788,SHORT,0.9,-0.004352723483443888,0.009399127223900556
2025-04-03 10:05:00,118.03,118.03,117.69,117.95,55182.0,118.46479728927262,34.50704225352138,SHORT,0.9,-0.004909017089285146,0.009572592157192044
2025-04-03 10:10:00,117.96,118.31,117.8,117.9,73737.0,118.43918274948257,36.02941176470618,SHORT,0.9,-0.005121010911814087,0.009243697478991548
2025-04-03 10:15:00,117.9,118.04,117.71,117.72,36611.0,118.40676547458725,31.67259786476886,SHORT,0.9,-0.006437296581603878,0.010756302521008412
2025-04-03 10:20:00,117.72,117.76,117.02,117.17,268579.0,118.35134282478015,29.1803278688527,SHORT,0.9,-0.010745349808715481,0.015295402975039863
2025-04-03 10:25:00,117.16,117.23,116.57,116.72,282202.0,118.27864502825375,26.023391812865697,SHORT,0.9,-0.014144087391385424,0.014691819525341196
2025-04-03 10:30:00,116.71,117.07,116.32,116.4,227449.0,118.19537196406444,23.924731182795924,SHORT,0.9,-0.016462701911025397,0.015706806282722613
2025-04-03 10:35:00,116.4,116.55,115.8,115.95,260603.0,118.09634936340895,22.30576441102781,SHORT,0.9,-0.01982850168803778,0.01178010471204196
2025-04-03 10:40:00,115.94,116.2,115.33,116.18,320452.0,118.0122477503425,20.308483290488795,SHORT,0.9,-0.01747932027802,0.01680378085069142
2025-04-03 10:45:00,116.17,116.53,116.16,116.37,126757.0,117.94051052323573,19.68911917098481,SHORT,0.9,-0.015438850062132628,0.022018657030002442
2025-04-03 10:50:00,116.37,116.68,116.04,116.22,107165.0,117.86568879780746,19.289340101523123,SHORT,0.9,-0.016336901648854533,0.023279267165307975
2025-04-03 10:55:00,116.23,116.32,115.72,115.89,136970.0,117.78013537449092,20.212765957447132,SHORT,0.9,-0.01873026513080132,0.026052609462980037
2025-04-03 11:00:00,115.9,116.11,115.03,115.46,276318.0,117.68007533664043,15.724815724815954,SHORT,0.9,-0.021841460121464994,0.026037501110814827
2025-04-03 11:05:00,115.46,116.15,115.35,116.09,138815.0,117.61176761939541,29.74238875878251,SHORT,0.9,-0.016059626328958444,0.023140356782228207
2025-04-03 11:10:00,116.09,116.47,115.97,116.37,117622.0,117.5586217120799,30.71593533487308,SHORT,0.9,-0.013332768086143596,0.020042105263157858
2025-04-03 11:15:00,116.37,116.5,115.91,115.95,76122.0,117.49002075649688,28.540772532188953,SHORT,0.9,-0.016511634482173587,0.02357894736842103
2025-04-03 11:20:00,115.94,116.15,115.78,115.91,62719.0,117.4228698465518,28.602150537634472,SHORT,0.9,-0.016452910239978774,0.02391578947368424
2025-04-03 11:25:00,115.91,116.21,115.73,116.14,89305.0,117.36852633759484,33.19148936170227,SHORT,0.9,-0.014049832335837694,0.02197894736842105
2025-04-03 11:30:00,116.14,116.33,115.86,116.3,89266.0,117.3234045278289,39.90719257540605,SHORT,0.9,-0.012307235012278957,0.020631578947368445
2025-04-03 11:35:00,116.31,116.45,115.77,115.99,63149.0,117.26726653155585,41.24700239808155,SHORT,0.9,-0.014558114755113847,0.02324210526315794
2025-04-03 11:40:00,115.99,116.06,115.72,115.92,36762.0,117.21070813043369,43.87755102040816,SHORT,0.9,-0.01475697211155377,0.023584905660377336
2025-04-03 11:45:00,115.92,116.04,115.35,115.74,114012.0,117.14913784359338,47.12328767123279,SHORT,0.9,-0.015835504906189804,0.024525916561314882
2025-04-03 11:50:00,115.73,115.94,115.57,115.64,51934.0,117.0861256207641,42.32954545454541,SHORT,0.9,-0.016178660049627827,0.022898183354457067
2025-04-03 11:55:00,115.64,115.8,115.46,115.69,84755.0,117.02797966681548,39.94082840236683,SHORT,0.9,-0.015248860192477105,0.022145211731890834
2025-04-03 12:00:00,115.68,115.85,115.22,115.44,165685.0,116.96200383918094,38.79310344827591,SHORT,0.9,-0.016761362628158954,0.0242583044543995
2025-04-03 12:05:00,115.45,115.96,115.33,115.95,98653.0,116.92005588726413,50.81967213114756,SHORT,0.9,-0.011898548100173588,0.01994759530048178
2025-04-03 12:10:00,115.94,115.97,115.38,115.68,157577.0,116.86876969878207,53.14285714285731,SHORT,0.9,-0.013698630136986321,0.022229735440791102
2025-04-03 12:15:00,115.67,115.68,115.34,115.66,63079.0,116.81888431182408,42.560553633217914,SHORT,0.9,-0.013313570030871288,0.02016265672653346
2025-04-03 12:20:00,115.66,115.74,115.13,115.18,124474.0,116.75138691715725,30.744336569579346,SHORT,0.9,-0.016784574837009313,0.021908967391304334
2025-04-03 12:25:00,115.18,115.26,114.6,114.87,368314.0,116.67405435039007,31.879194630872533,SHORT,0.9,-0.018841064552177697,0.020131365691375924
2025-04-03 12:30:00,114.87,115.36,114.66,115.06,175005.0,116.60783527074518,36.421725239616684,SHORT,0.9,-0.01662847405840525,0.01716921499957283
2025-04-03 12:35:00,115.06,115.2,114.26,114.41,195450.0,116.51782866425134,25.633802816901337,SHORT,0.9,-0.021411872041968268,0.016706656002843646
2025-04-03 12:40:00,114.42,114.8,113.55,113.9,348965.0,116.41080818746526,19.230769230769283,SHORT,0.9,-0.024905294247740236,0.012174531236114854
2025-04-03 12:45:00,113.91,114.2,112.53,113.19,860670.0,116.27935602957979,17.441860465116292,SHORT,0.9,-0.030013050704934437,0.005865102639296157
2025-04-03 12:50:00,113.19,113.9,113.1,113.72,305673.0,116.17506661377142,26.890756302521012,SHORT,0.9,-0.024621405022916758,0.010574957789034015
2025-04-03 12:55:00,113.73,113.81,112.91,113.06,236513.0,116.04832717753871,24.427480916030575,SHORT,0.9,-0.0292813983522283,0.007934385308014626
2025-04-03 13:00:00,113.06,113.3,112.77,113.25,239229.0,115.93464173261579,27.579737335834892,SHORT,0.9,-0.026708229113885533,0.009628242845680647
2025-04-03 13:05:00,113.25,113.54,112.97,113.5,176147.0,115.83587077060643,30.198915009041613,SHORT,0.9,-0.023641916013132817,0.011857002763662283
2025-04-03 13:10:00,113.51,113.75,113.18,113.31,163480.0,115.73353722705978,30.53016453382088,SHORT,0.9,-0.024379393663259037,0.01016314522599626
2025-04-03 13:15:00,113.31,113.87,113.16,113.71,116544.0,115.65166162093885,29.104477611940155,SHORT,0.9,-0.02011798626246385,0.0137291610947668
2025-04-03 13:20:00,113.7,113.7,113.19,113.49,96578.0,115.56430611695293,29.37853107344617,SHORT,0.9,-0.021161520783283528,0.011767852366942971
2025-04-03 13:25:00,113.49,113.96,113.47,113.82,115418.0,115.49390065738334,33.629893238434065,SHORT,0.9,-0.01754915976586757,0.014709815458678714
2025-04-03 13:30:00,113.82,115.54,113.73,114.97,683702.0,115.47277867952681,48.33068362480121,SHORT,0.9,-0.006994240143375525,0.012709317303563795
2025-04-03 13:35:00,114.98,115.05,114.06,114.86,332228.0,115.44810060007045,49.917898193760216,SHORT,0.9,-0.0072565804400044984,0.013653928724774611
2025-04-03 13:40:00,114.86,114.99,114.18,114.47,163470.0,115.40875170457448,45.31001589825116,SHORT,0.9,-0.009883933607356442,0.013699810442874404
2025-04-03 13:45:00,114.47,114.71,113.94,114.19,167267.0,115.35977111478773,48.14189189189189,SHORT,0.9,-0.011604066021455375,0.015942778352292384
2025-04-03 13:50:00,114.19,114.89,114.17,114.54,114553.0,115.32685725434871,55.55555555555556,SHORT,0.9,-0.00791084420833809,0.01233077520048282
2025-04-03 13:55:00,114.55,114.79,114.49,114.71,70259.0,115.30211351775455,64.55938697318008,SHORT,0.9,-0.005880494344289867,0.010864878847977969
2025-04-03 14:00:00,114.71,114.84,114.04,114.1,166488.0,115.25393685127491,53.58490566037732,SHORT,0.9,-0.010463059491825324,0.01612485987755458
2025-04-03 14:05:00,114.1,114.28,113.4,113.48,300358.0,115.18290458416327,53.992395437262395,SHORT,0.9,-0.015044555028353087,0.011678701970223788
2025-04-03 14:10:00,113.48,113.88,112.79,113.05,266462.0,115.09756900067512,48.18181818181815,SHORT,0.9,-0.01791547745950977,0.007845234911295315
2025-04-03 14:15:00,113.05,113.82,113.05,113.6,180291.0,115.03770011983754,50.8620689655172,SHORT,0.9,-0.012401132348173484,0.012748506730854887
2025-04-03 14:20:00,113.59,113.64,113.14,113.31,140228.0,114.96868376956988,50.0,SHORT,0.9,-0.014233127500040693,0.01016314522599626
2025-04-03 14:25:00,113.32,114.11,113.31,113.97,127077.0,114.92881855096847,52.11038961038965,SHORT,0.9,-0.00799686653392971,0.013588367664878028
2025-04-03 14:30:00,113.96,114.27,113.4,113.45,142181.0,114.86982884270034,49.69040247678025,SHORT,0.9,-0.011994462698509156,0.011411250780065982
2025-04-03 14:35:00,113.46,113.59,112.77,113.14,192465.0,114.80087287662748,44.720496894409976,SHORT,0.9,-0.014191580896367666,0.008647588481768734
2025-04-03 14:40:00,113.14,113.46,112.71,112.84,103360.0,114.72275738523707,30.94812164579602,SHORT,0.9,-0.016209068650600362,0.005973076580190797
2025-04-03 14:45:00,112.83,112.95,112.6,112.71,130417.0,114.64262476103752,30.83778966131898,SHORT,0.9,-0.016688780239553558,0.00481412142284026
2025-04-03 14:50:00,112.72,112.8,112.17,112.67,328804.0,114.56413674321077,32.88973384030413,SHORT,0.9,-0.016403102749006367,0.00445751983596327
2025-04-03 14:55:00,112.67,112.76,112.52,112.55,111093.0,114.48404290937425,33.92156862745091,SHORT,0.9,-0.016853472514153815,0.0033877150753320448
2025-04-03 15:00:00,112.55,113.35,112.49,113.14,186409.0,114.43062530558964,36.89138576779015,SHORT,0.9,-0.011282267886955254,0.008647588481768734
2025-04-03 15:05:00,113.13,113.44,112.85,112.99,170183.0,114.37339936540067,33.834586466165405,SHORT,0.9,-0.012035507205456257,0.007310332530979702
2025-04-03 15:10:00,113.0,113.88,112.91,113.3,198077.0,114.33078235607209,42.03187250996018,SHORT,0.9,-0.008770586820060907,0.01007399482927695
2025-04-03 15:15:00,113.3,113.9,113.29,113.81,120886.0,114.31011588243658,53.360488798370646,SHORT,0.9,-0.003920224346234256,0.014620665061959531
2025-04-03 15:20:00,113.8,113.83,113.39,113.74,121631.0,114.28750226041078,57.58241758241754,SHORT,0.9,-0.004138841817442329,0.013996612284924607
2025-04-03 15:25:00,113.73,114.32,113.67,113.92,127886.0,114.27293184507566,53.827751196172315,SHORT,0.9,-0.002158763063436151,0.014021118227453734
2025-04-03 15:30:00,113.92,114.39,113.9,114.19,112283.0,114.26964525223343,60.57692307692296,SHORT,0.9,0.0005914696926547828,0.01168426518954482
2025-04-03 15:35:00,114.18,114.21,113.85,114.05,85982.0,114.26094430608754,51.09890109890106,SHORT,0.9,-0.00028123025453175997,0.00869187309865276
2025-04-03 15:40:00,114.05,114.39,113.98,114.27,98521.0,114.26130289231399,62.275449101796184,SHORT,0.9,0.001949111208942136,0.006261414036003121
2025-04-03 15:45:00,114.27,114.27,113.78,114.02,74818.0,114.25175146123,63.41463414634127,SHORT,0.9,7.126450643828459e-05,0.0075724606145008665
2025-04-03 15:50:00,114.02,114.04,113.55,114.01,99370.0,114.24218578573034,69.56521739130423,SHORT,0.9,0.00028148727640965647,0.007659500391678958
2025-04-03 15:55:00,114.0,114.29,113.96,114.1,96371.0,114.23656172966872,73.5593220338983,SHORT,0.9,0.0013621362684778562,0.006443747823058247
2025-04-03 16:00:00,114.09,114.55,113.94,114.48,221051.0,114.24618749542736,77.50759878419439,SHORT,0.9,0.004873463670294365,0.003134796238244509
2025-04-03 16:05:00,114.49,114.58,114.1,114.15,103306.0,114.24238539275112,72.85714285714289,SHORT,0.9,0.002306739667690485,0.005142060310266596
2025-04-03 16:10:00,114.16,114.57,114.12,114.35,90874.0,114.24663785845044,69.45337620578769,SHORT,0.9,0.004307205878585909,0.003398989018650868
2025-04-03 16:15:00,114.34,114.72,114.12,114.5,91116.0,114.25664663616533,74.2765273311898,SHORT,0.9,0.0058381069160521075,0.002091685549938948
2025-04-03 16:20:00,114.51,114.72,114.19,114.57,100925.0,114.26902173163697,72.12543554006969,SHORT,0.9,0.006565400504073426,0.001481610597873468
2025-04-03 16:25:00,114.57,114.74,114.32,114.55,80038.0,114.28011518452993,65.54621848739497,SHORT,0.9,0.006448636963521183,0.001655917727035016
2025-04-03 16:30:00,114.55,114.68,113.94,113.96,92889.0,114.26747990522628,53.793103448275865,SHORT,0.9,0.0014664769949854577,0.006797978037301736
2025-04-03 16:35:00,113.97,114.24,113.82,114.13,81459.0,114.26205481568391,53.63321799307951,SHORT,0.9,0.003011833116981804,0.009718004338394834
2025-04-03 16:40:00,114.14,114.44,113.92,114.04,113049.0,114.25329446738971,47.23247232472337,SHORT,0.9,0.002195194738856172,0.010498915401301464
2025-04-03 16:45:00,114.05,114.1,113.59,113.79,116699.0,114.23502120952203,45.39007092198592,SHORT,0.9,-0.00011166986725920869,0.014442364268521034
2025-04-03 16:50:00,113.79,113.8,113.42,113.6,78441.0,114.20998037337242,37.992831541218514,SHORT,0.9,-0.0017592967206782589,0.012748506730854887
2025-04-03 16:55:00,113.59,113.7,113.35,113.61,67238.0,114.18632644697789,41.9607843137255,SHORT,0.9,-0.0017719331644382135,0.009956440572495374
2025-04-03 17:00:00,113.6,113.92,113.51,113.83,64232.0,114.17228138767632,46.73913043478248,SHORT,0.9,5.490945431004284e-05,0.01191216997066409
2025-04-03 17:05:00,113.83,114.16,113.76,113.84,53594.0,114.1591867214866,45.149253731343464,SHORT,0.9,8.052885495306708e-05,0.008772707133362952
2025-04-03 17:10:00,113.84,113.92,113.54,113.69,38720.0,114.14070040185878,33.87755102040805,SHORT,0.9,-0.001306672815715271,0.006908156939155089
2025-04-03 17:15:00,113.69,113.76,113.54,113.75,38590.0,114.12530935259711,40.82568807339439,SHORT,0.9,-0.0007869260472521973,0.005125033135990088
2025-04-03 17:20:00,113.75,113.82,113.17,113.37,65834.0,114.0955603764266,29.23728813559356,SHORT,0.9,-0.004103085915910543,0.001767252805513854
2025-04-03 17:25:00,113.38,113.57,113.29,113.53,49275.0,114.07328874821401,29.53586497890302,SHORT,0.9,-0.002644635964486682,0.0031810550499248866
2025-04-03 17:30:00,113.53,113.99,113.3,113.97,74420.0,114.06922193000167,39.05109489051109,SHORT,0.9,0.0014040187519792353,0.00706901122205529
2025-04-03 17:35:00,113.97,114.27,113.78,114.14,118628.0,114.07200825658887,42.90657439446377,SHORT,0.9,0.0030299313276591455,0.00857117610674206
2025-04-03 17:40:00,114.13,114.63,114.11,114.6,125419.0,114.09279060808365,61.59420289855072,SHORT,0.9,0.007048312981710959,0.011216566005176974
2025-04-03 17:45:00,114.61,114.74,114.02,114.08,128372.0,114.09228722851313,49.19614147909972,SHORT,0.9,0.0024989976547869163,0.00804100026508789
2025-04-03 17:50:00,114.08,114.35,113.9,114.12,48547.0,114.09337772351522,51.30718954248363,SHORT,0.9,0.0029276223641787305,0.00839445082619071
2025-04-03 17:55:00,114.12,114.23,114.01,114.14,47876.0,114.09521205958765,56.18374558303874,SHORT,0.9,0.0032080861349154835,0.00857117610674206
2025-04-03 18:00:00,114.14,114.28,113.68,114.06,126942.0,114.0938268328536,58.45588235294132,SHORT,0.9,0.002512286766913827,0.007864274984536544
2025-04-03 18:05:00,114.05,114.26,113.92,114.24,57534.0,114.09957650791438,60.89965397923872,SHORT,0.9,0.003954653308726502,0.009454802509498924
2025-04-03 18:10:00,114.23,114.29,113.91,114.14,54271.0,114.10116636393857,55.59566787003618,SHORT,0.9,0.002875704053260148,0.00857117610674206
2025-04-03 18:15:00,114.14,114.37,113.98,114.36,58047.0,114.1113451277675,58.7248322147651,SHORT,0.9,0.004668937382063905,0.01051515419280726
2025-04-03 18:20:00,114.36,114.5,114.05,114.18,45609.0,114.11404471891989,58.13953488372118,SHORT,0.9,0.002927914739123005,0.00892462666784488
2025-04-03 18:25:00,114.18,114.65,114.16,114.64,66351.0,114.13472372384071,63.0498533724342,SHORT,0.9,0.006844991409453585,0.010871440897325325
2025-04-03 18:30:00,114.65,115.25,114.54,115.03,261306.0,114.16991976990873,74.26900584795345,SHORT,0.9,0.009978250888530932,0.007506471095772256
2025-04-03 18:35:00,115.04,115.2,114.79,115.09,71989.0,114.20608741357712,73.49397590361474,SHORT,0.9,0.010144747332158194,0.006988783433994843
2025-04-03 18:40:00,115.08,115.67,114.97,115.66,184497.0,114.26323424950569,74.49275362318866,SHORT,0.9,0.014624446694421842,0.0020707506471096555
2025-04-03 18:45:00,115.67,115.83,115.29,115.76,192364.0,114.32206016627858,73.96449704142042,SHORT,0.9,0.014935950945346874,0.0012079378774805915
2025-04-03 18:50:00,115.77,115.9,115.08,115.11,176104.0,114.35302511971437,57.14285714285726,SHORT,0.9,0.00878741681348862,0.009209846789464687
2025-04-03 18:55:00,115.11,115.28,114.75,115.02,119924.0,114.37923414280476,64.96815286624206,SHORT,0.9,0.007544318766629788,0.011006018916595023
2025-04-03 19:00:00,115.01,115.46,114.94,115.36,83786.0,114.41777062703994,68.0232558139535,SHORT,0.9,0.01011339258351224,0.009190071287468928
2025-04-03 19:05:00,115.36,115.69,115.36,115.38,82226.0,114.45557587733941,68.0232558139535,SHORT,0.9,0.009848237583033534,0.00901829425405833
2025-04-03 19:10:00,115.38,115.6,115.23,115.28,47017.0,114.4879644836358,67.6300578034683,SHORT,0.9,0.008608857480847438,0.011320754716981074
2025-04-03 19:15:00,115.28,115.45,114.79,115.17,119229.0,114.51475726974157,63.7168141592922,SHORT,0.9,0.007396716579469711,0.012264150943396163
2025-04-03 19:20:00,115.17,115.41,115.03,115.29,51671.0,114.5452095003943,66.86217008797664,SHORT,0.9,0.00816159967353592,0.011234991423670567
2025-04-03 19:25:00,115.29,115.4,115.02,115.03,56095.0,114.56425126483852,59.71014492753625,SHORT,0.9,0.005684643448452903,0.013464837049742653
2025-04-03 19:30:00,115.02,115.19,114.85,115.07,41922.0,114.58411498944467,63.44410876132909,SHORT,0.9,0.005873129476553921,0.013121783876500868
2025-04-03 19:35:00,115.06,115.31,114.98,115.18,36097.0,114.607517486636,59.121621621621664,SHORT,0.9,0.006627532664268189,0.012178387650085656
2025-04-03 19:40:00,115.17,115.41,115.08,115.37,34843.0,114.63746112135868,56.1594202898551,SHORT,0.9,0.008086155235248473,0.010548885077186878
2025-04-03 19:45:00,115.36,115.4,115.11,115.36,35322.0,114.66583454368175,54.98154981549804,SHORT,0.9,0.007752953766188536,0.010634648370497385
2025-04-03 19:50:00,115.35,115.39,115.09,115.37,29363.0,114.69348498319047,43.25581395348867,SHORT,0.9,0.007590920007860251,0.010548885077186878
2025-04-03 19:55:00,115.36,115.44,115.17,115.32,32212.0,114.71808506426683,39.523809523809426,SHORT,0.9,0.006930725488697906,0.013600205286117556
2025-04-03 20:00:00,115.33,115.48,115.0,115.4,47622.0,114.74485910141314,59.477124183006474,LONG,0.9,0.007460650615294553,0.015130190007037287
2025-04-03 20:05:00,115.41,115.83,115.37,115.46,76743.0,114.77293636118245,64.66666666666632,LONG,0.9,0.00774435447650603,0.013607233781055194
2025-04-03 20:10:00,115.46,115.67,115.29,115.57,36503.0,114.80422857968557,58.26771653543266,LONG,0.9,0.008480723397525022,0.014572908436484915
2025-04-03 20:15:00,115.58,115.63,115.34,115.5,21412.0,114.83154293595763,54.54545454545464,LONG,0.9,0.007686701043857225,0.01333567292507454
2025-04-03 20:20:00,115.51,115.79,115.47,115.75,25765.0,114.86759789573209,65.98639455782279,LONG,0.9,0.009651292320944234,0.013129849091994255
2025-04-03 20:25:00,115.74,115.75,115.02,115.15,58193.0,114.87868342857604,49.48979591836745,LONG,0.9,0.00430817535781845,0.008672039243167564
2025-04-03 20:30:00,115.15,115.47,115.1,115.24,72913.0,114.89286615417427,48.70466321243494,LONG,0.9,0.004859421919535156,0.006111402130260071
2025-04-03 20:35:00,115.24,115.38,114.95,115.36,61346.0,114.91120183289335,59.21787709497199,LONG,0.9,0.00568107519070109,0.005315904139433546
2025-04-03 20:40:00,115.35,115.88,115.28,115.68,74254.0,114.94137719324752,64.73429951690838,LONG,0.9,0.008170468658082228,0.008104575163398752
2025-04-03 20:45:00,115.69,116.18,115.67,116.14,100557.0,114.98842157251947,69.83471074380151,LONG,0.9,0.011747752718244334,0.009804757438826887
2025-04-03 20:50:00,116.14,116.3,115.83,116.27,109114.0,115.03872019130856,69.06779661016931,LONG,0.9,0.012389663066468812,0.008696393554437805
2025-04-03 20:55:00,116.27,116.43,116.0,116.13,106088.0,115.08154872626814,65.46184738955819,LONG,0.9,0.01070862601039304,0.009890016199164556
2025-04-03 21:00:00,116.12,116.32,116.0,116.15,50409.0,115.12348005150484,65.60000000000002,LONG,0.9,0.01045763479836871,0.00971949867848922
2025-04-03 21:05:00,116.14,116.6,116.11,116.48,101737.0,115.17671506147548,70.86330935251829,LONG,0.9,0.012843877148043279,0.006905959587347619
2025-04-03 21:10:00,116.47,116.5,116.11,116.14,66233.0,115.21451696866421,62.17105263157896,LONG,0.9,0.009439411580435928,0.009804757438826887
2025-04-03 21:15:00,116.13,116.35,115.88,116.25,75828.0,115.25515102644714,62.78317152103575,LONG,0.9,0.009938299647607524,0.00886691107511302
2025-04-03 21:20:00,116.25,116.48,116.25,116.4,36940.0,115.30007561754091,63.25878594249223,LONG,0.9,0.01068717755765073,0.007588029670048602
2025-04-03 21:25:00,116.39,116.5,116.2,116.26,42993.0,115.33774271237503,61.87500000000007,LONG,0.9,0.0089733042841516,0.008781652314775353
2025-04-03 21:30:00,116.25,116.26,115.87,115.93,55400.0,115.36098212298667,52.74390243902449,LONG,0.9,0.005752953743215666,0.009403569873748477
2025-04-03 21:35:00,115.94,116.21,115.9,116.09,25414.0,115.38958718386445,66.54929577464782,LONG,0.9,0.0067862021117447964,0.00991735537190083
